post_id,channel,post_date,post_url,content,detected_language,likes,links,views,forwards,forwarded_from,cryptocurrency_addresses,reply_to,id,screenname,name,channel_url,category,public,chat,source,platform_id,notes,country,platform
37872528,6094,23/01/23 08:50,https://t.me/s/ditishetnieuws/11317,"Toeval? D66 rolt [in Tilburg agenda 2030](https://d66.nl/tilburg/verkiezingsprogramma/goed-op-weg/)    van de VN/WEF uit: een totalitair regime met een sociaal kredietsysteem. [In Oxfort zijn ze er al veel verder](https://t.me/ditishetnieuws/10880)        mee:

""Wegversperringen waardoor de meeste automobilisten niet meer door het centrum van Oxford kunnen rijden, zullen de stad verdelen in zes wijken van ""15 minuten"". Mensen kunnen daar 'vrij' rondrijden in hun eigen buurt en kunnen een vergunning aanvragen om maximaal 100 dagen per jaar door de filters en naar andere buurten te rijden. Dit komt neer op gemiddeld twee dagen per week.

Op aandringen van het World Economic Forum (WEF) en de Verenigde Naties (VN) bereiden steden plannen voor om zich om te vormen tot ‘15-minuten-steden’, waarin alle levensbehoeften binnen een kwartier te voet of met de fiets bereikbaar zijn. Barcelona, Bogota, Buenos Aires, Melbourne, Milaan, Portland, Parijs en Utrecht zijn officieel al [bezig een 15 minuten stad](https://www.deanderekrant.nl/nieuws/de-15-minuten-stad-komt-eraan-dorpsgevoel-of-gevangenis-2022-12-16)   [te worden

 https://t.me/](https://t.me/ditishetnieuws)   

 ditishetnieuws",nl,,"[u'https://t.me/', u'https://d66.nl/tilburg/verkiezingsprogramma/goed-op-weg/', u'https://www.deanderekrant.nl/nieuws/de-15-minuten-stad-komt-eraan-dorpsgevoel-of-gevangenis-2022-12-16', u'https://t.me/ditishetnieuws', u'https://t.me/ditishetnieuws/10880']",7848,284,,[],,6094,ditishetnieuws,Gerard Le Noble,https://t.me/s/ditishetnieuws,,true,false,snowball_complete,1179279064,,,Telegram
37873710,10801,23/01/23 09:43,https://t.me/s/dewaarheidop1/14581,"Toeval? D66 rolt [in Tilburg agenda 2030](https://d66.nl/tilburg/verkiezingsprogramma/goed-op-weg/)    van de VN/WEF uit: een totalitair regime met een sociaal kredietsysteem. [In Oxfort zijn ze er al veel verder](https://t.me/ditishetnieuws/10880)        mee:

""Wegversperringen waardoor de meeste automobilisten niet meer door het centrum van Oxford kunnen rijden, zullen de stad verdelen in zes wijken van ""15 minuten"". Mensen kunnen daar 'vrij' rondrijden in hun eigen buurt en kunnen een vergunning aanvragen om maximaal 100 dagen per jaar door de filters en naar andere buurten te rijden. Dit komt neer op gemiddeld twee dagen per week.

Op aandringen van het World Economic Forum (WEF) en de Verenigde Naties (VN) bereiden steden plannen voor om zich om te vormen tot ‘15-minuten-steden’, waarin alle levensbehoeften binnen een kwartier te voet of met de fiets bereikbaar zijn. Barcelona, Bogota, Buenos Aires, Melbourne, Milaan, Portland, Parijs en Utrecht zijn officieel al [bezig een 15 minuten stad](https://www.deanderekrant.nl/nieuws/de-15-minuten-stad-komt-eraan-dorpsgevoel-of-gevangenis-2022-12-16)   [te worden

 https://t.me/](https://t.me/ditishetnieuws)   

 ditishetnieuws",nl,,"[u'https://t.me/', u'https://d66.nl/tilburg/verkiezingsprogramma/goed-op-weg/', u'https://www.deanderekrant.nl/nieuws/de-15-minuten-stad-komt-eraan-dorpsgevoel-of-gevangenis-2022-12-16', u'https://t.me/ditishetnieuws', u'https://t.me/ditishetnieuws/10880']",1250,41,6094,[],,10801,dewaarheidop1,DE WAARHEID OP 1,https://t.me/s/dewaarheidop1,,true,false,snowball_complete,1569071416,,,Telegram
37875556,3261,23/01/23 11:03,https://t.me/s/oliredet2/5484,"Berlin Deutschlands erste 15 Minuten Stadt (Eingeschränkte Bewegung) 

https://www.youtube.com/watch?v=g_iMXGthTMk",de,,[u'https://www.youtube.com/watch?v=g_iMXGthTMk'],6643,49,,[],,3261,oliredet2,Oli,https://t.me/s/oliredet2,,true,false,snowball_complete,1128700425,,,Telegram
36566900,695,21/12/22 14:30,https://t.me/praying_medic/11495,"Next Up: Climate Lockdowns

""Oxfordshire County Council yesterday approved plans to lock residents into one of six zones to ‘save the planet’ from global warming. The latest stage in the ’15 minute city’ agenda is to place electronic gates on key roads in and out of the city, confining residents to their own neighbourhoods.

Under the new scheme if residents want to leave their zone they will need permission from the Council who gets to decide who is worthy of freedom and who isn’t. Under the new scheme residents will be allowed to leave their zone a maximum of 100 days per year, but in order to even gain this every resident will have to register their car details with the council who will then track their movements via smart cameras round the city.""

https://wattsupwiththat.com/2022/12/04/oxfordshire-council-to-trial-a-climate-lockdown-starting-2024/",en,,[u'https://wattsupwiththat.com/2022/12/04/oxfordshire-council-to-trial-a-climate-lockdown-starting-2024/'],11034,227,,[],,695,praying_medic,Praying Medic,https://t.me/praying_medic,explicit_qanon,true,false,researcher,1399139748,Old school Qanon influencer/Qtuber,[u'US'],Telegram
37888751,3125,23/01/23 17:49,https://t.me/s/Wissensmanufaktur1/108858,"Bedrohung? - Die 15 Minuten Stadt im Praxischeck! 
(Darfst Du Dich kaum noch bewegen?) 

In der 15 Minuten Stadt sind alle wichtigen Infrastrukturen zu erreichen. Ärzte, Supermärkte, Schulen, Friseur und der Arbeitsplatz....

In diesem Video schauen wir uns die aktuellen Planungen an (Berlin und Hamburg sind schon mit dabei) und bewerten die ganze Situation und die Planungen kritisch, indem wir ganz praxisnah das geplante Vorgehen hinterfragen.",de,,[],213,4,16220,[],,3125,Wissensmanufaktur1,Wissensmanufaktur,https://t.me/s/Wissensmanufaktur1,,true,false,snowball_complete,1167959099,,,Telegram
37837010,9825,22/01/23 06:51,https://t.me/s/aislingol/11277,"Dublin: The 15 Minute City - Council.ie
https://council.ie/dublin-the-15-minute-city/",en,,"[u'Council.ie', u'https://council.ie/dublin-the-15-minute-city/']",285,5,,[],,9825,aislingol,Aisling O'Loughlin,https://t.me/s/aislingol,,true,false,snowball_complete,1457265061,,,Telegram
37837384,5962,22/01/23 07:12,https://t.me/s/tavita67/137956,"‼️15 MINUTES CITYS‼️
W. E. F.  = World Economic ForThem 
                       🔥
#climateChangeHoax
#secretHistory #history
#hiddenTruth #hardToSwallowPill",en,,[],5,0,10317,[],,5962,tavita67,ɭɩىa ТΛѵłТΛ 💙💙💙,https://t.me/s/tavita67,,true,false,snowball_complete,1477836024,,,Telegram
37840785,6392,22/01/23 09:26,https://t.me/s/awakened_144000/95352,"15 minute cities⚠️⚠️😈😈

https://t.me/awakened_144000",ro,,[u'https://t.me/awakened_144000'],1849,20,,[],,6392,awakened_144000,Awakened_144,https://t.me/s/awakened_144000,,true,false,snowball_complete,1350144672,,,Telegram
36567212,14417,21/12/22 14:41,https://t.me/s/qtardnews/61941,"Next Up: Climate Lockdowns

""Oxfordshire County Council yesterday approved plans to lock residents into one of six zones to ‘save the planet’ from global warming. The latest stage in the ’15 minute city’ agenda is to place electronic gates on key roads in and out of the city, confining residents to their own neighbourhoods.

Under the new scheme if residents want to leave their zone they will need permission from the Council who gets to decide who is worthy of freedom and who isn’t. Under the new scheme residents will be allowed to leave their zone a maximum of 100 days per year, but in order to even gain this every resident will have to register their car details with the council who will then track their movements via smart cameras round the city.""

https://wattsupwiththat.com/2022/12/04/oxfordshire-council-to-trial-a-climate-lockdown-starting-2024/",en,,[u'https://wattsupwiththat.com/2022/12/04/oxfordshire-council-to-trial-a-climate-lockdown-starting-2024/'],48,0,695,[],,14417,qtardnews,Q Tard News,https://t.me/s/qtardnews,,true,false,snowball_complete,1385803508,,,Telegram
37951960,14933,25/01/23 11:02,https://t.me/otontv/145303,"Schau dir ""Berlin Deutschlands erste 15 Minuten Stadt (Eingeschränkte Bewegung)"" auf YouTube an
https://youtu.be/g_iMXGthTMk",de,,[u'https://youtu.be/g_iMXGthTMk'],17,1,,[],,14933,OTonTV,O-Ton TV - Der Infokanal (SHAEF/2Q2Q/WWG1WGA/DEFENDER/TRUMP,https://t.me/otontv,explicit_qanon,true,false,researcher,1405461519,,[u'DE'],Telegram
37866247,5102,23/01/23 01:10,https://t.me/s/realchrissky/4384,"""15 minute cities"" aka open air prisons controlled via digital technology. Yup. They are real.  In England. RIGHT NOW: ""To cut traffic and to help Oxford meet its Net Zero climate targets, residents will be discouraged from driving outside of their own designated districts. Numberplate-recognition cameras will monitor cars when they go on certain roads, potentially leading to fines for anyone without the right permit. while Oxford residents will not be forced to stay indoors, they will be encouraged not to drive and to remain as much as possible in their 15-minute district. It’s hard not to see at least some parallels between this green-inspired scheme and the Covid ‘Stay at Home’ mentality.""",en,,[],18224,361,,[],,5102,realchrissky,REALCHRISSKY,https://t.me/s/realchrissky,,true,false,snowball_complete,1338829305,,,Telegram
38033124,3241,27/01/23 09:35,https://t.me/s/ilviruselostato/24635,"In base al nuovo schema, i residenti potranno lasciare la propria zona per un massimo di 100 giorni all'anno, ma per ottenere anche questo ogni residente dovrà registrare i dettagli della propria auto presso il comune che seguirà quindi i loro movimenti tramite telecamere intelligenti intorno al città.
http://www.dailymail.co.uk/news/article-11677629/Council-BAN-cars-75-roads-enormous-crackdown-traffic-pollution.html

Parigi sta progettando di diventare una ""città da 15 minuti"" | [WEF](https://www.weforum.org/agenda/2022/03/15-minute-city-stickiness/)

The 15 Minute City è un piano delle [Nazioni Unite](https://unfccc.int/blog/the-15-minute-city)  e del WEF. 
Sarai rintracciato e intrappolato nel tuo sobborgo e sarai fottuto[Clim](https://iowaclimate.org/2022/12/03/oxford-2024-climate-lockdowns-start-you-will-be-tracked-and-trapped-in-your-suburb-and-happy-about-it/)
a",it,,"[u'http://www.dailymail.co.uk/news/article-11677629/Council-BAN-cars-75-roads-enormous-crackdown-traffic-pollution.html', u'https://unfccc.int/blog/the-15-minute-city', u'https://www.weforum.org/agenda/2022/03/15-minute-city-stickiness/', u'https://iowaclimate.org/2022/12/03/oxford-2024-climate-lockdowns-start-you-will-be-tracked-and-trapped-in-your-suburb-and-happy-about-it/']",701,19,,[],,3241,ilviruselostato,Il 🅥🅘🅡🅤🅢 è lo 🅢🅣🅐🅣🅞,https://t.me/s/ilviruselostato,,true,false,snowball_complete,1393406498,,,Telegram
37907068,11529,24/01/23 07:29,https://t.me/s/gulag1972/15264,"15 Minuten Städte sind nichts anderes als moderne Gefängnisse...von Dawid Snowden...

https://t.me/gulag1972",de,,[u'https://t.me/gulag1972'],1784,69,,[],,11529,gulag1972,Das grosse Aufwachen,https://t.me/s/gulag1972,,true,false,snowball_complete,1190843074,,,Telegram
37907069,15070,24/01/23 07:29,https://t.me/gulag1972/15264,"15 Minuten Städte sind nichts anderes als moderne Gefängnisse...von Dawid Snowden...

https://t.me/gulag1972",de,,[u'https://t.me/gulag1972'],1784,69,,[],,15070,gulag1972,Das grosse Aufwachen,https://t.me/gulag1972,qanon_content,true,true,researcher,1190843074,,[u'DE'],Telegram
37912072,10451,24/01/23 10:55,https://t.me/s/studentsagainsttyrannyofficial/4999,"HULL

I'm at Hull for the university outreach tour about the climate scam/ 15 minute cities/ cashless society! 

Date: Thursday 26th January
Location: University of Hull Middleton Hall, Cottingham Road HU6 7RX

Time: 1pm-4pm

Bring your own leaflets if you want, I have a collection of them

See you there.

@wessymk",en,,[],273,0,10451,[],,10451,studentsagainsttyrannyofficial,Students Against Tyranny,https://t.me/s/studentsagainsttyrannyofficial,,true,false,snowball_complete,1579470613,,,Telegram
37914094,12865,24/01/23 11:57,https://t.me/s/PorLaVERDADSiempre/33943,"El reportero australiano Rowan Dean explica agenda para crear cuarentenas climáticas y restricciones de movimiento social por medio del plan de las ""Ciudades de 15 Minutos"", que ya comienzan a mencionarse en ciudades como Oxford, Barcelona, París, Portland, Buenos Aires, Melbourne, entre otras. 
Lo repetimos por si alguien no sabe de qué se trata.",es,,[],130,7,12865,[],,12865,PorLaVERDADSiempre,"Por la VERDAD‼️📢 SIEMPRE!! Qué es lo que realmente ocurre desde 2020? Otras voces! Por el triunfo de LA VERDAD, SIEMPRE‼️",https://t.me/s/PorLaVERDADSiempre,,true,false,snowball_complete,1308756892,,,Telegram
37957157,404,25/01/23 13:29,https://t.me/maddogholland/51219,"The ‘15-minute Cities’ as seen below in Ottawa…are the new ‘Covid Lockdowns’. You will literally own nothing. There will be ‘climate checkpoints’. Welcome to Hell.


De '15 minuten steden' zoals hieronder te zien in Ottawa...zijn de nieuwe 'Covid Lockdowns'. Je zult letterlijk niets bezitten. Er zullen 'klimaatcontrolepunten' zijn. Welkom in de hel.",nl,,[],8503,96,,[],,404,maddogholland,DUTCH DIGGER NEWS,https://t.me/maddogholland,qanon_content,true,false,researcher,1210971815,"Meeste berichten zijn over corona/vaccins/booster/maatregelen, maar ze delen ook Qanon sympathien zoals Nuremberg etc",[u'NL'],Telegram
38036474,4357,27/01/23 11:43,https://t.me/s/SGTnewsNetwork/40718,"NET ZERO - This a 🔗l[ink](https://data.climateemergency.uk/?gclid=Cj0KCQiAic6eBhCoARIsANlox84-YVe-gTUYRirDXqP_2PHVcvKZnheviLtd3SlMbaWlz9oWOrYmuo4aAvc1EALw_wcB) where you can track over 400 councils’ EMERGENCY net zero expenditure & 15 minute city plans.

It’s time to make yourselves heard before it’s too late.
🇺🇸Join👉 @SGTnewsNetwork
📎Twitt[er▪️IG▪](http://twitter.com/SGTnewsNetwork)️T[ru](https://instagram.com/sgtnewsnetwork)th[Social](https://truthsocial.com/@SGTnewsNetwork) ",en,,"[u'https://data.climateemergency.uk/?gclid=Cj0KCQiAic6eBhCoARIsANlox84-YVe-gTUYRirDXqP_2PHVcvKZnheviLtd3SlMbaWlz9oWOrYmuo4aAvc1EALw_wcB', u'https://truthsocial.com/@SGTnewsNetwork', u'https://instagram.com/sgtnewsnetwork', u'http://twitter.com/SGTnewsNetwork']",6246,50,,[],,4357,SGTnewsNetwork,Sergeant News Network,https://t.me/s/SGTnewsNetwork,,true,false,snowball_complete,1422038988,,,Telegram
38038290,393,27/01/23 12:42,https://t.me/klokkenchat/2237097,"Draq queens op scholen, krekels in je pap, 15 minuten steden,oudjes met 150gr en volle pamper na bed, Ali & Bokito op een 5 sterren cruiseschip, energie onbetaalbaar, koeienscheten vernietigen de aarde, kinderslaven voor accu's en, de echte bevrijders niet meer welkom Auschwitz🤦‍♂️",nl,,[],,,,[],,393,klokkenchat,Klokkenluiders voor vrijheid,https://t.me/klokkenchat,corona/anti-vax,true,true,researcher,1427026955,"De meeste berichten gaan over de corona maatregelen of over vaccinatie. Er zitten wel wat links met Qanon, maar kanaal is meer corona gerelateerd",[u'NL'],Telegram
37958067,654,25/01/23 13:56,https://t.me/FreedomWarriorsUk/49390,"The ‘15-minute Cities’ as seen below in Ottawa…are the new ‘Covid Lockdowns’. You will literally own nothing. There will be ‘climate checkpoints’. Welcome to Hell.


De '15 minuten steden' zoals hieronder te zien in Ottawa...zijn de nieuwe 'Covid Lockdowns'. Je zult letterlijk niets bezitten. Er zullen 'klimaatcontrolepunten' zijn. Welkom in de hel.",nl,,[],99,2,404,[],,654,FreedomWarriorsUk,Freedom Warriors UK,https://t.me/FreedomWarriorsUk,conspiracy,true,false,researcher,1291420989,UK Conspiracy channel - anti-vax focused,[u'GB'],Telegram
37976159,393,25/01/23 21:20,https://t.me/klokkenchat/2234345,"Diep triest!  Ook dit weer
Punt is dat de Nl-er’s alles maar blijven slikken.. van wormen eten tot 15 minuten steden. Massa immigratie, wegsaneren van boeren en zo kunnen we nog wel doorgaan.. onbegrijpelijk",nl,,[],,,,[],37945386,393,klokkenchat,Klokkenluiders voor vrijheid,https://t.me/klokkenchat,corona/anti-vax,true,true,researcher,1427026955,"De meeste berichten gaan over de corona maatregelen of over vaccinatie. Er zitten wel wat links met Qanon, maar kanaal is meer corona gerelateerd",[u'NL'],Telegram
38041087,9290,27/01/23 14:04,https://t.me/s/flushoutthetruth/72630,"NET ZERO - This a 🔗l[ink](https://data.climateemergency.uk/?gclid=Cj0KCQiAic6eBhCoARIsANlox84-YVe-gTUYRirDXqP_2PHVcvKZnheviLtd3SlMbaWlz9oWOrYmuo4aAvc1EALw_wcB) where you can track over 400 councils’ EMERGENCY net zero expenditure & 15 minute city plans.

It’s time to make yourselves heard before it’s too late.
🇺🇸Join👉 @SGTnewsNetwork
📎Twitt[er▪️IG▪](http://twitter.com/SGTnewsNetwork)️T[ru](https://instagram.com/sgtnewsnetwork)th[Social](https://truthsocial.com/@SGTnewsNetwork) ",en,,"[u'https://data.climateemergency.uk/?gclid=Cj0KCQiAic6eBhCoARIsANlox84-YVe-gTUYRirDXqP_2PHVcvKZnheviLtd3SlMbaWlz9oWOrYmuo4aAvc1EALw_wcB', u'https://truthsocial.com/@SGTnewsNetwork', u'https://instagram.com/sgtnewsnetwork', u'http://twitter.com/SGTnewsNetwork']",16,0,4357,[],,9290,flushoutthetruth,Flush Out The Truth,https://t.me/s/flushoutthetruth,,true,false,snowball_complete,1367422246,,,Telegram
38044260,7558,27/01/23 15:53,https://t.me/s/dawid_snowden/15747,"1) Park Zonen (Umweltschutz und Abschaffung von Individualverkehr , Verknappung des Parkraums)
2) Militärzonen (Krieg als Fundament)
3) 15 Minuten Städte (Gefängnisse) samt Distrikten (Suggerierte Ordnung & Sicherheit)

Wenn die Städte nach einen Kriegsausbruch in Militärzonen aufgeteilt werden, lassen sich diese dann bequem in 15 Minuten Distrikte umwandeln. Würde sie diese, den Menschen ohne Krieg aufzwingen, hätten sie Widerstand. So kann man ein Kriegsausbruch einleiten, die Menschen daran paar Jahre gewöhnen, bis sie ihre 15 Minuten Haft restlos akzeptieren (Dressur) natürlich alles wegen der Sicherheit ;)

Autos und Motorräder werden in den 15 Minuten Städten / Gefängnissen verboten.",de,,[],568,20,34036,[],,7558,Faktenfick,🔥 Dawid Snowden🔥,https://t.me/s/dawid_snowden,,true,false,snowball_complete,1412052815,,,Telegram
