"","detected_language","forwarded_from","insect","ulez","climate_lockdown","fifteen_minutes","name","platform_id","category","platform","url","screenname","country","influencer","public","chat","notes","source","id1","raw_channel_info_id","channel","platform_id2","scraper","platform3","transformer","screenname4","name5","description","description_url","description_location","followers","following","verified","date_created","date_archived","date_transformed"
"266","de",5592,5,NA,NA,NA,"Prof.Dr.Stefan Hockertz",1472354886,"forwarded","Telegram","https://t.me/s/ProfHockertz","ProfHockertz","","","","","","TelegramTelethonTransformer 0.0.1",31732,38407,5592,1472354886,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","ProfHockertz","Prof.Dr.Stefan Hockertz","Toxikologe, Pharmakologe, Immunologe",NA,NA,33713,-1,"false","08/03/21 07:12","10/06/22 11:39","10/06/22 12:14"
"267","de",5651,NA,2,4,NA,"Alternative für Deutschland AfD - Zentraler Infokanal",1152458203,"forwarded","Telegram","https://t.me/s/AlternativeFuerDE","AlternativeFuerDE","","","","","","TelegramTelethonTransformer 0.0.1",31788,38463,5651,1152458203,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","AlternativeFuerDE","Alternative für Deutschland AfD - Zentraler Infokanal","Aktuelle Meldungen und Videos direkt aus der Parteizentrale sofort nachdem sie entstehen.

Bitte gleich weiterteilen, denn es geht um uns, unsere Heimat, unsere Zukunft, unser Deutschland!

AlternativeFuer.de

Chat @AfDeutschland, Vernetzung @RegionalAfD.",NA,NA,3697,-1,"false","22/04/19 08:44","10/06/22 11:40","10/06/22 12:14"
"268","de",5752,NA,2,NA,NA,"Freyja's Bulletin International",1455432919,"forwarded","Telegram","https://t.me/s/FreyjasBulletinInternational","FreyjasBulletinInternational","","","","","","TelegramTelethonTransformer 0.0.1",31873,38548,5752,1455432919,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","FreyjasBulletinInternational","Freyja's Bulletin International","Ausgewählte, sorgfältig übersetzte News aus aller Welt - z.Zt. mit Schwerpunkt Corona",NA,NA,4326,-1,"false","12/09/20 13:46","10/06/22 11:42","10/06/22 12:14"
"269","de",5863,18,NA,5,5,"Report24.news",1423536154,"","Telegram","https://t.me/s/report24news","report24news","","","true","false","","snowball_complete",91848,91853,5863,1423536154,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","report24news","Report24.news","Der Wahrheit verpflichtet: Dies ist der offizielle Telegram-Channel von https://report24.news/!",NA,NA,39867,-1,"false","25/02/21 17:23","15/09/22 21:16","17/09/22 08:00"
"270","de",5875,1,NA,NA,NA,"🔴 ZEIT ES ZU BEENDEN - SEI DABEI‼️",1331592505,"forwarded","Telegram","https://t.me/s/ZEIT_ES_ZU_BEENDEN_SEI_DABEI","ZEIT_ES_ZU_BEENDEN_SEI_DABEI","","","","","","TelegramTelethonTransformer 0.0.1",31974,38649,5875,1331592505,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","ZEIT_ES_ZU_BEENDEN_SEI_DABEI","🔴 ZEIT ES ZU BEENDEN - SEI DABEI‼️","Genug ist Ggenug",NA,NA,2551,-1,"false","28/05/21 09:43","10/06/22 11:44","10/06/22 12:14"
"271","de",5882,9,16,53,21,"AUF1",1495573891,"","Telegram","https://t.me/s/auf1tv","auf1tv","","","true","false","","snowball_complete",31981,38656,5882,1495573891,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","auf1tv","AUF1","Alternatives, unabhängiges Fernsehen
www.auf1.tv",NA,NA,200452,-1,"false","17/04/21 17:02","10/06/22 11:44","10/06/22 12:14"
"272","de",5897,1,NA,NA,NA,"Ronny Rockt offiziell ⚛️",1465658372,"forwarded","Telegram","https://t.me/s/Ronny_Rockt_offiziell","Ronny_Rockt_offiziell","","","","","","TelegramTelethonTransformer 0.0.1",31994,38669,5897,1465658372,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","Ronny_Rockt_offiziell","Ronny Rockt offiziell ⚛️","Mein privater Telegram Kanal, mit allen Themen die mir am Herzen liegen, und viel persönliches von mir",NA,NA,9751,-1,"false","28/04/21 08:59","10/06/22 11:44","10/06/22 12:14"
"273","de",5915,1,NA,NA,NA,"DIE WELTWOCHE (Daily)",1372045524,"forwarded","Telegram","https://t.me/s/weltwochedaily","weltwochedaily","","","","","","TelegramTelethonTransformer 0.0.1",32013,38688,5915,1372045524,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","weltwochedaily","DIE WELTWOCHE (Daily)","Youtubevideos Upload",NA,NA,1331,-1,"false","11/02/21 10:14","10/06/22 11:44","10/06/22 12:14"
"274","de",5927,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","de",5958,2,NA,4,NA,"ERWACHEN WISSEN SCHAFFEN",1417441943,"","Telegram","https://t.me/s/erwachenwissenschaffen","erwachenwissenschaffen","","","true","false","","snowball_complete",32043,38718,5958,1417441943,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","erwachenwissenschaffen","ERWACHEN WISSEN SCHAFFEN","Bildungsverein zur Erforschung und Förderung des wahren Wissens

www.e-w-s.at

DER ZEITPUNKT ZUM ERWACHEN, DAS NÖTIGE WISSEN ZU HABEN, IST NIE ZU SPÄT, UM MIT DEM SCHAFFEN ZU BEGINNNEN

Forschungsprojekt:

News zur Forschung der Entwicklung und zur Analys",NA,NA,4220,-1,"false","17/04/20 18:16","10/06/22 11:45","10/06/22 12:14"
"276","de",5965,1,1,NA,NA,"impffrei.work - Die Alternative Jobbörse",1419335165,"forwarded","Telegram","https://t.me/s/impffreiwork","impffreiwork","","","","","","TelegramTelethonTransformer 0.0.1",32050,38725,5965,1419335165,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","impffreiwork","impffrei.work - Die Alternative Jobbörse","Info Kanal von Impffrei.work -Die Alternative Jobbörse für Deutschland, Österreich, Südtirol und die Schweiz.

Web: https://impffrei.work
Web: https://impffreilife.site
Alle Jobs: @impffreiworkjobs
Kontakt: @impffreiwork_bot
https://linktr.ee/impffreiwork",NA,NA,15527,-1,"false","08/05/21 16:11","10/06/22 11:45","10/06/22 12:14"
"277","de",5974,1,NA,3,NA,"Shipi",1418360240,"forwarded","Telegram","https://t.me/s/fedfs","fedfs","","","","","","TelegramTelethonTransformer 0.0.1",32055,38730,5974,1418360240,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","fedfs","Shipi","Für eine diktaturfreie Schweiz",NA,NA,11184,-1,"false","02/06/21 20:08","10/06/22 11:45","10/06/22 12:14"
"278","de",5978,10,2,23,4,"henning rosenbusch - Channel",1455775270,"forwarded","Telegram","https://t.me/s/rosenbusch","rosenbusch","","","","","","TelegramTelethonTransformer 0.0.1",32059,38734,5978,1455775270,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","rosenbusch","henning rosenbusch - Channel","Independent Journalist committed to the truth to the best of my knowledge and belief since 2001: reporting from Sweden since 2020. 


paypal.me/henningrosenbusch
IBAN: DE67 7607 0024 0858 2066 00",NA,NA,49314,-1,"false","08/01/21 23:24","10/06/22 11:45","10/06/22 12:14"
"279","de",6176,2,5,2,1,"Crazy World",1208938166,"forwarded","Telegram","https://t.me/s/CraziiWorld","CraziiWorld","","","","","","TelegramTelethonTransformer 0.0.1",32218,38893,6176,1208938166,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","CraziiWorld","Crazy World","-Verrücktes
-Unerklärliches
-Mythen
-Geschichten
-Politik
u.v.m",NA,NA,18850,-1,"false","12/04/21 13:28","10/06/22 11:48","10/06/22 12:14"
"280","de",6207,3,2,1,2,"LaTika ""DieFrontNews """,1420782545,"","Telegram","https://t.me/s/DieFrontNews","DieFrontNews","","","true","false","","snowball_complete",32243,38918,6207,1420782545,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","DieFrontNews","LaTika ""DieFrontNews ""","Alle NAchrichten Weltweit

Werbung aller Art .. auch von Kanäle - Hiermit sind nicht Postings andere Kanäle gemeint—  sind absolut verboten .",NA,NA,15931,-1,"false","30/04/21 09:14","10/06/22 11:48","10/06/22 12:14"
"281","de",6245,NA,NA,NA,1,"SEPTEM SON - BEWUSST SEIN",1191479496,"forwarded","Telegram","https://t.me/s/SEPTEMSON","SEPTEMSON","","","","","","TelegramTelethonTransformer 0.0.1",32273,38948,6245,1191479496,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","SEPTEMSON","SEPTEM SON - BEWUSST SEIN","VIDEO-ARCHIV: https://t.me/+zZi-0azCtvM3MTIy
YOUTUBE: https://youtube.com/channel/UCydvcA-iquAa7GeKzxvHiuA
LIBRARY/ODYSEE:
https://lbry.tv/@SEPTEMSON:b
SPENDEN: DE48753400900774638100
BIC: COBADEFFXXX, 
PAYPAL: paypal.me/nikolasebay",NA,NA,2672,-1,"false","07/04/21 14:18","10/06/22 11:49","10/06/22 12:14"
"282","de",6302,11,NA,NA,NA,"🌳 KRAFT DER NATUR 🌴 - GESUNDHEIT 🍀🌼",1405266157,"forwarded","Telegram","https://t.me/s/KraftderNaturGesundheit","KraftderNaturGesundheit","","","","","","TelegramTelethonTransformer 0.0.1",32324,38999,6302,1405266157,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","KraftderNaturGesundheit","🌳 KRAFT DER NATUR 🌴 - GESUNDHEIT 🍀🌼","Alles über Gesundheit, Gesundem Essen, Rohkost, Kräuter, Edelsteine,                                                                               🌼  @KraftderNaturGesundheit 🌼",NA,NA,2853,-1,"false","06/11/20 13:04","10/06/22 11:50","10/06/22 12:14"
"283","de",6415,NA,5,NA,23,"Einigkeit Recht Freiheit 💙🤍💛",1451975455,"","Telegram","https://t.me/s/EinigkeitRechtFreiheit","EinigkeitRechtFreiheit","","","true","false","","snowball_complete",32413,39088,6415,1451975455,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","EinigkeitRechtFreiheit","Einigkeit Recht Freiheit","Kontaktmöglichkeit:
@ERF_KONTAKT_bot",NA,NA,1873,-1,"false","14/06/21 11:37","10/06/22 11:51","10/06/22 12:14"
"284","de",6418,1,NA,NA,2,"Nix ist wie es scheint (Offiziell)",1207822333,"","Telegram","https://t.me/s/nixistwieesscheint","nixistwieesscheint","","","true","false","","snowball_complete",32416,39091,6418,1207822333,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","nixistwieesscheint","Nix ist wie es scheint (Offiziell)","Start 15.02.2021 

Info:
In diesem Kanal tragen wir Berichte aus der ganzen Welt für euch zusammen! 
Geteilte Beiträge müssen nicht unsere Meinung wiedergeben.",NA,NA,12379,-1,"false","15/02/21 20:56","10/06/22 11:51","10/06/22 12:14"
"285","de",6430,10,1,NA,8,"Ayse Meren - Aufklärung, Gesundheit, Spiritualität",1206333974,"forwarded","Telegram","https://t.me/s/Ayse_Meren_HP","Ayse_Meren_HP","","","","","","TelegramTelethonTransformer 0.0.1",32427,39102,6430,1206333974,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","Ayse_Meren_HP","Ayse Meren - Aufklärung, Gesundheit, Spiritualität","",NA,NA,18003,-1,"false","24/03/21 23:04","10/06/22 11:51","10/06/22 12:14"
"286","de",6470,2,NA,NA,NA,"🔎 Graphene Agenda 💉",1126651322,"forwarded","Telegram","https://t.me/s/GrapheneAgenda","GrapheneAgenda","","","","","","TelegramTelethonTransformer 0.0.1",32462,39137,6470,1126651322,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","GrapheneAgenda","🔎 Graphene Agenda 💉","Graphene Research - Verhaltenskontrolle der Bevölkerung durch ferngesteuert, angeregte Graphenoxid-Nanopartikel (5G Technologie) - Vaccine - Covid19 - Mind Control - 1984 - Transhumanismus

Hast du passendes zum Thema?
Kontakt: @GrapheneAgendaBot",NA,NA,82526,-1,"false","21/06/21 10:37","10/06/22 11:52","10/06/22 12:14"
"287","de",6484,NA,NA,1,NA,"Der Kaninchenbau",1323500656,"forwarded","Telegram","https://t.me/s/TiefImKaninchenbau","TiefImKaninchenbau","","","","","","TelegramTelethonTransformer 0.0.1",32474,39149,6484,1323500656,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","TiefImKaninchenbau","Der Kaninchenbau","⚠️Aufklärungskanal⚠️

Unser Kontaktbot:
@KaninchenbauBot

Unser Youtube-Kanal: https://youtube.com/channel/UC1EzjrZeZ6dWVR8wZLG2sdA",NA,NA,13309,-1,"false","12/04/21 10:49","10/06/22 11:52","10/06/22 12:14"
"288","de",6501,NA,NA,2,NA,"Verstehen und Handeln",1550668069,"","Telegram","https://t.me/s/VerstehenHandeln","WINV81","","","true","false","","snowball_complete",32489,39164,6501,1550668069,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","WINV81","WINV Wahrheit ist nicht verhandelbar!","",NA,NA,17266,-1,"false","28/06/21 20:11","10/06/22 11:52","10/06/22 12:14"
"289","de",6519,NA,2,NA,2,"Sandra Gabriel",1458379634,"","Telegram","https://t.me/s/SandraGabriel269","SandraGabriel269","","","true","false","","snowball_complete",32506,39181,6519,1458379634,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","SandraGabriel269","Sandra Gabriel","*Regelmäßige Demonstrationen in Halle (Saale), Berichterstattung Demos deutschlandweit, Infos*",NA,NA,3752,-1,"false","05/12/19 22:31","10/06/22 11:53","10/06/22 12:14"
"290","de",6534,1,NA,NA,NA,"EBURD",1417951088,"forwarded","Telegram","https://t.me/s/eburd1","eburd1","","","","","","TelegramTelethonTransformer 0.0.1",32517,39192,6534,1417951088,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","eburd1","EBURD","",NA,NA,12675,-1,"false","20/03/21 09:43","10/06/22 11:53","10/06/22 12:14"
"291","de",6557,NA,1,1,5,"Schlafschafkanal",1283646171,"explicit_qanon","Telegram","https://t.me/Schlafschafkanal","Schlafschafkanal","[u'DE']","","true","false","","researcher",72887,72892,6557,1283646171,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.3","Schlafschafkanal","Schlafschafkanal 🐑","",NA,NA,16191,-1,"false","28/02/21 18:11","19/08/22 21:01","19/08/22 23:00"
"292","de",6682,5,NA,NA,NA,"Bewusst TV - Jo Conrad",1194103498,"forwarded","Telegram","https://t.me/s/BewusstTV","BewusstTV","","","","","","TelegramTelethonTransformer 0.0.1",32637,39312,6682,1194103498,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","BewusstTV","Bewusst TV - Jo Conrad","Für Kommentare zu Sendungen von Bewusst.tv",NA,NA,35765,-1,"false","17/04/19 08:20","10/06/22 11:55","10/06/22 12:14"
"293","de",6752,NA,7,1,NA,"𝖀𝖓𝖗𝖊𝖌𝖎𝖊𝖗𝖇𝖆𝖗",1355862145,"","Telegram","https://t.me/s/Unregierbar","Unregierbar","","","true","false","","snowball_complete",32685,39360,6752,1355862145,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","Unregierbar","𝖀𝖓𝖗𝖊𝖌𝖎𝖊𝖗𝖇𝖆𝖗","Die Geisteshaltung weder zu herrschen noch beherrscht werden zu wollen.",NA,NA,5928,-1,"false","08/11/20 17:32","10/06/22 11:56","10/06/22 12:14"
"294","de",6848,5,NA,NA,NA,"Offenbarung Endzeit",1164351920,"","Telegram","https://t.me/s/OffenbarungEndzeit","OffenbarungEndzeit","","","true","false","","snowball_complete",32758,39433,6848,1164351920,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","OffenbarungEndzeit","Offenbarung Endzeit","",NA,NA,2990,-1,"false","08/03/21 16:13","10/06/22 11:57","10/06/22 12:14"
"295","de",6850,1,NA,NA,NA,"Mit Bestechungen, Skandalen, Mißbrauch zur NWO: Es kann nicht sein, was nicht sein darf! - Aufdecker, Enthüller, Whistleblower",1202050583,"forwarded","Telegram","https://t.me/s/Aufdecker","Aufdecker","","","","","","TelegramTelethonTransformer 0.0.1",32760,39435,6850,1202050583,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","Aufdecker","Mit Bestechungen, Skandalen, Mißbrauch zur NWO: Es kann nicht sein, was nicht sein darf! - Aufdecker, Enthüller, Whistleblower","Was aufgedeckt wird, ist in der BRD vor allem den Lobbyisten in den Gleichschaltungsmedien vorbehalten. Entsprechende Beiträge haben in YouTube wie Facebook mit WhatsApp sowie Twitter keine Chance. Daher Telegram!",NA,NA,1478,-1,"false","28/04/20 12:17","10/06/22 11:57","10/06/22 12:14"
"296","de",6888,NA,NA,1,NA,"Lilly Heidelberg",1290067065,"qanon_content","Telegram","https://t.me/s/LillyHD","LillyHD","[u'DE']","","true","false","","researcher",55296,55301,6888,1290067065,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.3","LillyHD","Lilly Heidelberg","Hier wird aufgeklärt und die Wahrheit aufgezeigt.

⤵⤵⤵

Wir kämpfen:⤵⤵⤵
🔴Gegen NWO!!!
🔴Gegen Pädokriminalität!!
🔴Gegen Kindesmissbrauch!!
🔴Gegen Gatekeeper!!",NA,NA,546,-1,"false","28/10/20 17:31","21/07/22 01:36","21/07/22 02:15"
"297","de",6999,1,NA,NA,NA,"REAL Great Reset 🗞 🇩🇪🇦🇹🇨🇭🌍",1299697619,"forwarded","Telegram","https://t.me/s/REALGreatReset","REALGreatReset","","","","","","TelegramTelethonTransformer 0.0.1",32881,39556,6999,1299697619,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","REALGreatReset","REAL Great Reset 🗞 🇩🇪🇦🇹🇨🇭🌍","☀️ DURCHBLICK FÜR MEHR BEWUSSTSEIN 💫

• Geopolitische News
• Schlagfertigkeit & Argumente in der Matrix
• Eigenverantwortung 
• Raus aus der Machtlosigkeit
• Leichtigkeit mit der eigenen Kraft und mentaler Stärke
• Psychologie 
• Spiritualität",NA,NA,3932,-1,"false","05/11/20 16:23","10/06/22 11:59","10/06/22 12:14"
"298","de",7048,6,NA,2,NA,"Archi V (Filme & Videos)",1171950641,"","Telegram","https://t.me/s/ArchiVFilmeundVideos","ArchiVFilmeundVideos","","","true","false","","snowball_complete",93888,93893,7048,1171950641,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","ArchiVFilmeundVideos","Archi V (Filme & Videos)","Hier werden wichtige Filme und Videos archiviert und zum Downloaden bereitgestellt. Ideal für eventuelle Präsentationen können solche Filme sehr unterstützend wirken.",NA,NA,7526,-1,"false","20/04/21 18:49","16/09/22 21:18","17/09/22 08:00"
"299","de",7116,NA,NA,1,NA,"France Libération News 🇫🇷",1594813788,"forwarded","Telegram","https://t.me/s/FranceResistanceNews","FranceResistanceNews","","","","","","TelegramTelethonTransformer 0.0.1",32985,39660,7116,1594813788,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","FranceResistanceNews","France Libération News 🇫🇷","",NA,NA,3531,-1,"false","21/07/21 17:28","10/06/22 12:01","10/06/22 12:14"
"300","de",7117,NA,NA,NA,1,"Bettina Gorzolla offiziell🕊️🌍🕊️🌍🕊️",1143947209,"","Telegram","https://t.me/s/bettinagorzolla","bettinagorzolla","","","true","false","","snowball_complete",32986,39661,7117,1143947209,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","bettinagorzolla","Bettina Gorzolla offiziell🕊️🌍🕊️🌍🕊️","Nur das ist mein echter KANAL! 
Ehrliche, kritische Berichterstattung, TACHELES mit Herz & freier Journalismus mit Verstand !

Als Medicoach, Atemtherapeutin vorübergehend a.D....dennoch für jeden da, der Rat braucht  ❤ email:
bettina-gorzolla@web.de",NA,NA,4034,-1,"false","27/05/21 08:48","10/06/22 12:01","10/06/22 12:14"
"301","de",7145,NA,4,NA,NA,"Schwurbel-Delight©",1394909505,"forwarded","Telegram","https://t.me/s/schwurbeldelight","schwurbeldelight","","","","","","TelegramTelethonTransformer 0.0.1",33009,39684,7145,1394909505,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","schwurbeldelight","Schwurbel-Delight©","Wenn du das Unmögliche ausgeschlossen hast, dann ist das, was übrig bleibt, die Wahrheit, wie unwahrscheinlich sie auch ist.

-> paypal.me/schwurbeldelight",NA,NA,8383,-1,"false","10/04/21 15:09","10/06/22 12:02","10/06/22 12:14"
"302","de",7182,9,NA,NA,NA,"Welt der Gesundheit",1407170411,"","Telegram","https://t.me/s/weltdergesundheitTV","weltdergesundheitTV","","","true","false","","snowball_complete",95837,95842,7182,1407170411,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","weltdergesundheitTV","Welt der Gesundheit","WeltderGesundheit.tv präsentiert Euch spannendes rund um das Leben 🌍 die Gesundheit 🧠 die Nachhaltigkeit 🌱 und Naturheilkunde 🤕. Für einen Energieausgleich sind wir sehr Dankbar 🙏unter: https://weltdergesundheit.tv/spenden/",NA,NA,36257,-1,"false","04/05/20 21:54","17/09/22 21:19","20/09/22 08:00"
"303","de",7243,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","de",7275,NA,1,NA,NA,"astrofon",1188112545,"qanon_content","Telegram","https://t.me/s/astrozeit","astrozeit","[u'DE']","Martin Schmid","true","false","","researcher",77341,77346,7275,1188112545,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.3","astrozeit","astrofon","Politik aus astrologischer Sicht",NA,NA,1607,-1,"false","15/06/21 15:46","25/08/22 21:02","25/08/22 23:00"
"305","de",7289,NA,1,1,NA,"🇩🇪 Antimain_Stream 🇩🇪",1166210140,"forwarded","Telegram","https://t.me/s/Antimain_Stream","Antimain_Stream","","","","","","TelegramTelethonTransformer 0.0.1",33125,39800,7289,1166210140,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","Antimain_Stream","🇩🇪 Antimain_Stream 🇩🇪","Antimain_Stream",NA,NA,10642,-1,"false","30/01/21 15:02","10/06/22 12:04","10/06/22 12:14"
