"","channel_url","followers","metric","value"
"1607","https://t.me/s/Frequency_of_Love_channel",2668,"Total Forwards",223
"1608","https://t.me/s/Frequency_of_Love_channel",2668,"Mean Fowards",13.1176470588235
"1609","https://t.me/s/FrontnieuwsCom",12947,"Total Views",42094
"1610","https://t.me/s/FrontnieuwsCom",12947,"Mean Views",6013.42857142857
"1611","https://t.me/s/FrontnieuwsCom",12947,"Total Forwards",267
"1612","https://t.me/s/FrontnieuwsCom",12947,"Mean Fowards",38.1428571428571
"1613","https://t.me/s/FutureVistas",3456,"Total Views",35052
"1614","https://t.me/s/FutureVistas",3456,"Mean Views",3505.2
"1615","https://t.me/s/FutureVistas",3456,"Total Forwards",349
"1616","https://t.me/s/FutureVistas",3456,"Mean Fowards",34.9
"1617","https://t.me/s/GESARAandNESARA",35358,"Total Views",22081
"1618","https://t.me/s/GESARAandNESARA",35358,"Mean Views",7360.33333333333
"1619","https://t.me/s/GESARAandNESARA",35358,"Total Forwards",166
"1620","https://t.me/s/GESARAandNESARA",35358,"Mean Fowards",55.3333333333333
"1621","https://t.me/s/GIACHER",339,"Total Views",651
"1622","https://t.me/s/GIACHER",339,"Mean Views",21
"1623","https://t.me/s/GIACHER",339,"Total Forwards",27
"1624","https://t.me/s/GIACHER",339,"Mean Fowards",0.870967741935484
"1625","https://t.me/s/GWisnewski",49002,"Total Views",573546
"1626","https://t.me/s/GWisnewski",49002,"Mean Views",11470.92
"1627","https://t.me/s/GWisnewski",49002,"Total Forwards",9099
"1628","https://t.me/s/GWisnewski",49002,"Mean Fowards",181.98
"1629","https://t.me/s/GeheimeswissenderEliten",87978,"Total Views",54085
"1630","https://t.me/s/GeheimeswissenderEliten",87978,"Mean Views",10817
"1631","https://t.me/s/GeheimeswissenderEliten",87978,"Total Forwards",855
"1632","https://t.me/s/GeheimeswissenderEliten",87978,"Mean Fowards",171
"1633","https://t.me/s/GeoInfos",3263,"Total Views",5423
"1634","https://t.me/s/GeoInfos",3263,"Mean Views",1807.66666666667
"1635","https://t.me/s/GeoInfos",3263,"Total Forwards",68
"1636","https://t.me/s/GeoInfos",3263,"Mean Fowards",22.6666666666667
"1637","https://t.me/s/GioVadArco",274,"Total Views",2547
"1638","https://t.me/s/GioVadArco",274,"Mean Views",2547
"1639","https://t.me/s/GioVadArco",274,"Total Forwards",37
"1640","https://t.me/s/GioVadArco",274,"Mean Fowards",37
"1641","https://t.me/s/Giovanni832",14951,"Total Views",93096
"1642","https://t.me/s/Giovanni832",14951,"Mean Views",6649.71428571429
"1643","https://t.me/s/Giovanni832",14951,"Total Forwards",2124
"1644","https://t.me/s/Giovanni832",14951,"Mean Fowards",151.714285714286
"1645","https://t.me/s/GitmoTV",125486,"Total Views",62406
"1646","https://t.me/s/GitmoTV",125486,"Mean Views",31203
"1647","https://t.me/s/GitmoTV",125486,"Total Forwards",470
"1648","https://t.me/s/GitmoTV",125486,"Mean Fowards",235
"1649","https://t.me/s/GodgirlQ",79,"Total Views",271
"1650","https://t.me/s/GodgirlQ",79,"Mean Views",15.0555555555556
"1651","https://t.me/s/GodgirlQ",79,"Total Forwards",4
"1652","https://t.me/s/GodgirlQ",79,"Mean Fowards",0.222222222222222
"1653","https://t.me/s/GreatAwakeningChannel",65316,"Total Views",8990
"1654","https://t.me/s/GreatAwakeningChannel",65316,"Mean Views",2996.66666666667
"1655","https://t.me/s/GreatAwakeningChannel",65316,"Total Forwards",48
"1656","https://t.me/s/GreatAwakeningChannel",65316,"Mean Fowards",16
"1657","https://t.me/s/GreatAwakeningOfficial",11574,"Total Views",2973
"1658","https://t.me/s/GreatAwakeningOfficial",11574,"Mean Views",991
"1659","https://t.me/s/GreatAwakeningOfficial",11574,"Total Forwards",19
"1660","https://t.me/s/GreatAwakeningOfficial",11574,"Mean Fowards",6.33333333333333
"1661","https://t.me/s/GuardiansofGaia",54688,"Total Views",76955
"1662","https://t.me/s/GuardiansofGaia",54688,"Mean Views",7695.5
"1663","https://t.me/s/GuardiansofGaia",54688,"Total Forwards",626
"1664","https://t.me/s/GuardiansofGaia",54688,"Mean Fowards",62.6
"1665","https://t.me/s/GuidoAndEscanor",7808,"Total Views",6523
"1666","https://t.me/s/GuidoAndEscanor",7808,"Mean Views",931.857142857143
"1667","https://t.me/s/GuidoAndEscanor",7808,"Total Forwards",92
"1668","https://t.me/s/GuidoAndEscanor",7808,"Mean Fowards",13.1428571428571
"1669","https://t.me/s/HATSTRUTH",109317,"Total Views",232306
"1670","https://t.me/s/HATSTRUTH",109317,"Mean Views",19358.8333333333
"1671","https://t.me/s/HATSTRUTH",109317,"Total Forwards",4116
"1672","https://t.me/s/HATSTRUTH",109317,"Mean Fowards",343
"1673","https://t.me/s/Haunebu7",943,"Total Views",3040
"1674","https://t.me/s/Haunebu7",943,"Mean Views",276.363636363636
"1675","https://t.me/s/Haunebu7",943,"Total Forwards",51
"1676","https://t.me/s/Haunebu7",943,"Mean Fowards",4.63636363636364
"1677","https://t.me/s/HeilungundSeelenfrieden",3634,"Total Views",14004
"1678","https://t.me/s/HeilungundSeelenfrieden",3634,"Mean Views",1273.09090909091
"1679","https://t.me/s/HeilungundSeelenfrieden",3634,"Total Forwards",340
"1680","https://t.me/s/HeilungundSeelenfrieden",3634,"Mean Fowards",30.9090909090909
"1681","https://t.me/s/HeimatDeutschland",1971,"Total Views",1920
"1682","https://t.me/s/HeimatDeutschland",1971,"Mean Views",274.285714285714
"1683","https://t.me/s/HeimatDeutschland",1971,"Total Forwards",59
"1684","https://t.me/s/HeimatDeutschland",1971,"Mean Fowards",8.42857142857143
"1685","https://t.me/s/HeimatgewaltfreiVereint",49448,"Total Views",152882
"1686","https://t.me/s/HeimatgewaltfreiVereint",49448,"Mean Views",21840.2857142857
"1687","https://t.me/s/HeimatgewaltfreiVereint",49448,"Total Forwards",2679
"1688","https://t.me/s/HeimatgewaltfreiVereint",49448,"Mean Fowards",382.714285714286
"1689","https://t.me/s/Heinrichs_Gedanken",3923,"Total Views",9783
"1690","https://t.me/s/Heinrichs_Gedanken",3923,"Mean Views",978.3
"1691","https://t.me/s/Heinrichs_Gedanken",3923,"Total Forwards",167
"1692","https://t.me/s/Heinrichs_Gedanken",3923,"Mean Fowards",16.7
"1693","https://t.me/s/HisLoveTriumphs",226,"Total Views",22
"1694","https://t.me/s/HisLoveTriumphs",226,"Mean Views",11
"1695","https://t.me/s/HisLoveTriumphs",226,"Total Forwards",0
"1696","https://t.me/s/HisLoveTriumphs",226,"Mean Fowards",0
"1697","https://t.me/s/HolistischeGesundheitHeilung",141626,"Total Views",124431
"1698","https://t.me/s/HolistischeGesundheitHeilung",141626,"Mean Views",124431
"1699","https://t.me/s/HolistischeGesundheitHeilung",141626,"Total Forwards",1584
"1700","https://t.me/s/HolistischeGesundheitHeilung",141626,"Mean Fowards",1584
"1701","https://t.me/s/Hyer971",4127,"Total Views",1112
"1702","https://t.me/s/Hyer971",4127,"Mean Views",139
"1703","https://t.me/s/Hyer971",4127,"Total Forwards",33
"1704","https://t.me/s/Hyer971",4127,"Mean Fowards",4.125
"1705","https://t.me/s/ILLUMINATI_NEWS_TV",12331,"Total Views",7627
"1706","https://t.me/s/ILLUMINATI_NEWS_TV",12331,"Mean Views",1906.75
"1707","https://t.me/s/ILLUMINATI_NEWS_TV",12331,"Total Forwards",61
"1708","https://t.me/s/ILLUMINATI_NEWS_TV",12331,"Mean Fowards",15.25
"1709","https://t.me/s/INAKARB",26635,"Total Views",32820
"1710","https://t.me/s/INAKARB",26635,"Mean Views",4688.57142857143
"1711","https://t.me/s/INAKARB",26635,"Total Forwards",877
"1712","https://t.me/s/INAKARB",26635,"Mean Fowards",125.285714285714
"1713","https://t.me/s/INFILTRATEDbyTRUTH",3560,"Total Views",260
"1714","https://t.me/s/INFILTRATEDbyTRUTH",3560,"Mean Views",130
"1715","https://t.me/s/INFILTRATEDbyTRUTH",3560,"Total Forwards",4
"1716","https://t.me/s/INFILTRATEDbyTRUTH",3560,"Mean Fowards",2
"1717","https://t.me/s/ITandTechnologies",17738,"Total Views",10862
"1718","https://t.me/s/ITandTechnologies",17738,"Mean Views",2172.4
"1719","https://t.me/s/ITandTechnologies",17738,"Total Forwards",135
"1720","https://t.me/s/ITandTechnologies",17738,"Mean Fowards",27
"1721","https://t.me/s/IlGazzettino",3288,"Total Views",517
"1722","https://t.me/s/IlGazzettino",3288,"Mean Views",258.5
"1723","https://t.me/s/IlGazzettino",3288,"Total Forwards",1
"1724","https://t.me/s/IlGazzettino",3288,"Mean Fowards",0.5
"1725","https://t.me/s/IlGiuristaImpertinente",9647,"Total Views",36688
"1726","https://t.me/s/IlGiuristaImpertinente",9647,"Mean Views",2293
"1727","https://t.me/s/IlGiuristaImpertinente",9647,"Total Forwards",817
"1728","https://t.me/s/IlGiuristaImpertinente",9647,"Mean Fowards",51.0625
"1729","https://t.me/s/Impfauswahl",12206,"Total Views",1208
"1730","https://t.me/s/Impfauswahl",12206,"Mean Views",604
"1731","https://t.me/s/Impfauswahl",12206,"Total Forwards",22
"1732","https://t.me/s/Impfauswahl",12206,"Mean Fowards",11
"1733","https://t.me/s/InSvensWelt",10131,"Total Views",34877
"1734","https://t.me/s/InSvensWelt",10131,"Mean Views",1341.42307692308
"1735","https://t.me/s/InSvensWelt",10131,"Total Forwards",332
"1736","https://t.me/s/InSvensWelt",10131,"Mean Fowards",12.7692307692308
"1737","https://t.me/s/In_Telegram_Veritas",22050,"Total Views",69997
"1738","https://t.me/s/In_Telegram_Veritas",22050,"Mean Views",6999.7
"1739","https://t.me/s/In_Telegram_Veritas",22050,"Total Forwards",1370
"1740","https://t.me/s/In_Telegram_Veritas",22050,"Mean Fowards",137
"1741","https://t.me/s/InfoDefenseITA",2076,"Total Views",50
"1742","https://t.me/s/InfoDefenseITA",2076,"Mean Views",50
"1743","https://t.me/s/InfoDefenseITA",2076,"Total Forwards",1
"1744","https://t.me/s/InfoDefenseITA",2076,"Mean Fowards",1
"1745","https://t.me/s/Initiative_Referendum",161,"Total Views",4
"1746","https://t.me/s/Initiative_Referendum",161,"Mean Views",4
"1747","https://t.me/s/Initiative_Referendum",161,"Total Forwards",0
"1748","https://t.me/s/Initiative_Referendum",161,"Mean Fowards",0
"1749","https://t.me/s/Into_the_Light_News",27948,"Total Views",34822
"1750","https://t.me/s/Into_the_Light_News",27948,"Mean Views",3482.2
"1751","https://t.me/s/Into_the_Light_News",27948,"Total Forwards",575
"1752","https://t.me/s/Into_the_Light_News",27948,"Mean Fowards",57.5
"1753","https://t.me/s/IrlandDaily",705,"Total Views",158
"1754","https://t.me/s/IrlandDaily",705,"Mean Views",52.6666666666667
"1755","https://t.me/s/IrlandDaily",705,"Total Forwards",0
"1756","https://t.me/s/IrlandDaily",705,"Mean Fowards",0
"1757","https://t.me/s/IrriducibileGiurista",3467,"Total Views",2026
"1758","https://t.me/s/IrriducibileGiurista",3467,"Mean Views",2026
"1759","https://t.me/s/IrriducibileGiurista",3467,"Total Forwards",67
"1760","https://t.me/s/IrriducibileGiurista",3467,"Mean Fowards",67
"1761","https://t.me/s/ItalyQanons",14833,"Total Views",9264
"1762","https://t.me/s/ItalyQanons",14833,"Mean Views",2316
"1763","https://t.me/s/ItalyQanons",14833,"Total Forwards",105
"1764","https://t.me/s/ItalyQanons",14833,"Mean Fowards",26.25
"1765","https://t.me/s/IvankaMTrump",8020,"Total Views",488
"1766","https://t.me/s/IvankaMTrump",8020,"Mean Views",488
"1767","https://t.me/s/IvankaMTrump",8020,"Total Forwards",4
"1768","https://t.me/s/IvankaMTrump",8020,"Mean Fowards",4
"1769","https://t.me/s/JFK_TV",55788,"Total Views",404948
"1770","https://t.me/s/JFK_TV",55788,"Mean Views",10656.5263157895
"1771","https://t.me/s/JFK_TV",55788,"Total Forwards",6000
"1772","https://t.me/s/JFK_TV",55788,"Mean Fowards",157.894736842105
"1773","https://t.me/s/JFKennedyOfficial",16986,"Total Views",22384
"1774","https://t.me/s/JFKennedyOfficial",16986,"Mean Views",3197.71428571429
"1775","https://t.me/s/JFKennedyOfficial",16986,"Total Forwards",202
"1776","https://t.me/s/JFKennedyOfficial",16986,"Mean Fowards",28.8571428571429
"1777","https://t.me/s/JackDawkins",23851,"Total Views",19832
"1778","https://t.me/s/JackDawkins",23851,"Mean Views",19832
"1779","https://t.me/s/JackDawkins",23851,"Total Forwards",169
"1780","https://t.me/s/JackDawkins",23851,"Mean Fowards",169
"1781","https://t.me/s/James_Goddard",2762,"Total Views",1374
"1782","https://t.me/s/James_Goddard",2762,"Mean Views",274.8
"1783","https://t.me/s/James_Goddard",2762,"Total Forwards",2
"1784","https://t.me/s/James_Goddard",2762,"Mean Fowards",0.4
"1785","https://t.me/s/Janet13_vid",8395,"Total Views",75590
"1786","https://t.me/s/Janet13_vid",8395,"Mean Views",5399.28571428571
"1787","https://t.me/s/Janet13_vid",8395,"Total Forwards",1270
"1788","https://t.me/s/Janet13_vid",8395,"Mean Fowards",90.7142857142857
"1789","https://t.me/s/JessMcShore",1936,"Total Views",3196
"1790","https://t.me/s/JessMcShore",1936,"Mean Views",1598
"1791","https://t.me/s/JessMcShore",1936,"Total Forwards",47
"1792","https://t.me/s/JessMcShore",1936,"Mean Fowards",23.5
"1793","https://t.me/s/JohnMcAfeeTruth",6144,"Total Views",4529
"1794","https://t.me/s/JohnMcAfeeTruth",6144,"Mean Views",1509.66666666667
"1795","https://t.me/s/JohnMcAfeeTruth",6144,"Total Forwards",100
"1796","https://t.me/s/JohnMcAfeeTruth",6144,"Mean Fowards",33.3333333333333
"1797","https://t.me/s/JuanQSeven",43444,"Total Views",29240
"1798","https://t.me/s/JuanQSeven",43444,"Mean Views",5848
"1799","https://t.me/s/JuanQSeven",43444,"Total Forwards",426
"1800","https://t.me/s/JuanQSeven",43444,"Mean Fowards",85.2
"1801","https://t.me/s/JugendGegenDasSystem",1101,"Total Views",666
"1802","https://t.me/s/JugendGegenDasSystem",1101,"Mean Views",666
"1803","https://t.me/s/JugendGegenDasSystem",1101,"Total Forwards",0
"1804","https://t.me/s/JugendGegenDasSystem",1101,"Mean Fowards",0
"1805","https://t.me/s/JusticeByLight",6133,"Total Views",8663
"1806","https://t.me/s/JusticeByLight",6133,"Mean Views",509.588235294118
"1807","https://t.me/s/JusticeByLight",6133,"Total Forwards",164
"1808","https://t.me/s/JusticeByLight",6133,"Mean Fowards",9.64705882352941
"1809","https://t.me/s/KabamurTaygeta",15855,"Total Views",29797
"1810","https://t.me/s/KabamurTaygeta",15855,"Mean Views",9932.33333333333
"1811","https://t.me/s/KabamurTaygeta",15855,"Total Forwards",333
"1812","https://t.me/s/KabamurTaygeta",15855,"Mean Fowards",111
"1813","https://t.me/s/Kaisertreu2601",939,"Total Views",1344
"1814","https://t.me/s/Kaisertreu2601",939,"Mean Views",192
"1815","https://t.me/s/Kaisertreu2601",939,"Total Forwards",46
"1816","https://t.me/s/Kaisertreu2601",939,"Mean Fowards",6.57142857142857
"1817","https://t.me/s/Kampf_fuer_unsere_Zukunft",36970,"Total Views",154958
"1818","https://t.me/s/Kampf_fuer_unsere_Zukunft",36970,"Mean Views",3521.77272727273
"1819","https://t.me/s/Kampf_fuer_unsere_Zukunft",36970,"Total Forwards",3764
"1820","https://t.me/s/Kampf_fuer_unsere_Zukunft",36970,"Mean Fowards",85.5454545454545
"1821","https://t.me/s/KanalTobiasNews",10737,"Total Views",12878
"1822","https://t.me/s/KanalTobiasNews",10737,"Mean Views",2575.6
"1823","https://t.me/s/KanalTobiasNews",10737,"Total Forwards",289
"1824","https://t.me/s/KanalTobiasNews",10737,"Mean Fowards",57.8
"1825","https://t.me/s/KanekoaTheGreat",212637,"Total Views",51512
"1826","https://t.me/s/KanekoaTheGreat",212637,"Mean Views",51512
"1827","https://t.me/s/KanekoaTheGreat",212637,"Total Forwards",589
"1828","https://t.me/s/KanekoaTheGreat",212637,"Mean Fowards",589
"1829","https://t.me/s/Kesselbunte",1018,"Total Views",2435
"1830","https://t.me/s/Kesselbunte",1018,"Mean Views",162.333333333333
"1831","https://t.me/s/Kesselbunte",1018,"Total Forwards",57
"1832","https://t.me/s/Kesselbunte",1018,"Mean Fowards",3.8
"1833","https://t.me/s/KessyCuts",4124,"Total Views",1801
"1834","https://t.me/s/KessyCuts",4124,"Mean Views",900.5
"1835","https://t.me/s/KessyCuts",4124,"Total Forwards",31
"1836","https://t.me/s/KessyCuts",4124,"Mean Fowards",15.5
"1837","https://t.me/s/Kinder_schuetzen",23583,"Total Views",3026
"1838","https://t.me/s/Kinder_schuetzen",23583,"Mean Views",3026
"1839","https://t.me/s/Kinder_schuetzen",23583,"Total Forwards",103
"1840","https://t.me/s/Kinder_schuetzen",23583,"Mean Fowards",103
"1841","https://t.me/s/KlagemauerTV",57598,"Total Views",105612
"1842","https://t.me/s/KlagemauerTV",57598,"Mean Views",35204
"1843","https://t.me/s/KlagemauerTV",57598,"Total Forwards",1840
"1844","https://t.me/s/KlagemauerTV",57598,"Mean Fowards",613.333333333333
"1845","https://t.me/s/KleineWoelfin",21,"Total Views",8
"1846","https://t.me/s/KleineWoelfin",21,"Mean Views",8
"1847","https://t.me/s/KleineWoelfin",21,"Total Forwards",0
"1848","https://t.me/s/KleineWoelfin",21,"Mean Fowards",0
"1849","https://t.me/s/KoenigreichDeutschland/",11843,"Total Views",3805
"1850","https://t.me/s/KoenigreichDeutschland/",11843,"Mean Views",3805
"1851","https://t.me/s/KoenigreichDeutschland/",11843,"Total Forwards",106
"1852","https://t.me/s/KoenigreichDeutschland/",11843,"Mean Fowards",106
"1853","https://t.me/s/Kulturstudio",40618,"Total Views",281054
"1854","https://t.me/s/Kulturstudio",40618,"Mean Views",6536.13953488372
"1855","https://t.me/s/Kulturstudio",40618,"Total Forwards",4893
"1856","https://t.me/s/Kulturstudio",40618,"Mean Fowards",113.790697674419
"1857","https://t.me/s/LAVERITEVOUSRENDRALIBRES",1757,"Total Views",2949
"1858","https://t.me/s/LAVERITEVOUSRENDRALIBRES",1757,"Mean Views",1474.5
"1859","https://t.me/s/LAVERITEVOUSRENDRALIBRES",1757,"Total Forwards",74
"1860","https://t.me/s/LAVERITEVOUSRENDRALIBRES",1757,"Mean Fowards",37
"1861","https://t.me/s/LAutreSonDeCloche",478,"Total Views",1098
"1862","https://t.me/s/LAutreSonDeCloche",478,"Mean Views",57.7894736842105
"1863","https://t.me/s/LAutreSonDeCloche",478,"Total Forwards",35
"1864","https://t.me/s/LAutreSonDeCloche",478,"Mean Fowards",1.84210526315789
"1865","https://t.me/s/LDLALLIANCE",781,"Total Views",367
"1866","https://t.me/s/LDLALLIANCE",781,"Mean Views",122.333333333333
"1867","https://t.me/s/LDLALLIANCE",781,"Total Forwards",1
"1868","https://t.me/s/LDLALLIANCE",781,"Mean Fowards",0.333333333333333
"1869","https://t.me/s/LIONMediaTelegram",139209,"Total Views",772879
"1870","https://t.me/s/LIONMediaTelegram",139209,"Mean Views",51525.2666666667
"1871","https://t.me/s/LIONMediaTelegram",139209,"Total Forwards",8292
"1872","https://t.me/s/LIONMediaTelegram",139209,"Mean Fowards",552.8
"1873","https://t.me/s/LIVANDU",22756,"Total Views",47273
"1874","https://t.me/s/LIVANDU",22756,"Mean Views",4297.54545454545
"1875","https://t.me/s/LIVANDU",22756,"Total Forwards",493
"1876","https://t.me/s/LIVANDU",22756,"Mean Fowards",44.8181818181818
"1877","https://t.me/s/LKNews2",58136,"Total Views",209611
"1878","https://t.me/s/LKNews2",58136,"Mean Views",7763.37037037037
"1879","https://t.me/s/LKNews2",58136,"Total Forwards",4757
"1880","https://t.me/s/LKNews2",58136,"Mean Fowards",176.185185185185
"1881","https://t.me/s/LaSymboliqueDuBien",328,"Total Views",1106
"1882","https://t.me/s/LaSymboliqueDuBien",328,"Mean Views",553
"1883","https://t.me/s/LaSymboliqueDuBien",328,"Total Forwards",12
"1884","https://t.me/s/LaSymboliqueDuBien",328,"Mean Fowards",6
"1885","https://t.me/s/LadyD_Q17",17726,"Total Views",3296
"1886","https://t.me/s/LadyD_Q17",17726,"Mean Views",1648
"1887","https://t.me/s/LadyD_Q17",17726,"Total Forwards",36
"1888","https://t.me/s/LadyD_Q17",17726,"Mean Fowards",18
"1889","https://t.me/s/Lady_Liberty_9",40,"Total Views",562
"1890","https://t.me/s/Lady_Liberty_9",40,"Mean Views",29.578947368421
"1891","https://t.me/s/Lady_Liberty_9",40,"Total Forwards",11
"1892","https://t.me/s/Lady_Liberty_9",40,"Mean Fowards",0.578947368421053
