"","term1","term2","cooc","fifteen_minutes","climate_lockdown","ulez","insect"
"2656","ego","beseffen",1,NA,NA,NA,1
"2657","groot","hoogte",1,NA,NA,NA,1
"2658","ander","ego’",1,NA,NA,NA,1
"2659","waarheid","werkelijkheid",1,NA,NA,NA,1
"2660","heel","groep",1,NA,NA,NA,1
"2661","waar","grond",1,NA,NA,NA,1
"2662","duister","spel",1,NA,NA,NA,1
"2663","diep","cel",1,NA,NA,NA,1
"2664","menselijk","dna",1,NA,NA,NA,1
"2665","oud","karmisch",1,NA,NA,NA,1
"2666","karmisch","thema’",1,NA,NA,NA,1
"2667","natuurlijk","dna",1,NA,NA,NA,1
"2668","dna","ontwikkelingsproces",1,NA,NA,NA,1
"2669","sterk","kosmische",1,NA,NA,NA,1
"2670","kosmische","ontwikkeling",1,NA,NA,NA,1
"2671","menselijk","Ras",1,NA,NA,NA,1
"2672","mensheid","“bloeddorstig”",1,NA,NA,NA,1
"2673","diep","laag",1,NA,NA,NA,1
"2674","“bloeddorstige”","mensheid",1,NA,NA,NA,1
"2675","🧐😱","*Oostenrijk",1,NA,NA,NA,1
"2676","gemalen","huiskrekel",1,NA,NA,NA,1
"2677","allergd","waarschuwing",1,NA,NA,NA,1
"2678","vegetarisch","voedselproducent",1,NA,NA,NA,1
"2679","voedselproducent","huiverig",1,NA,NA,NA,1
"2680","aanzienlijk","deel",1,NA,NA,NA,1
"2681","t.me/hetkantelpunen","Spaans",1,NA,NA,NA,1
"2682","Spaans","media",1,NA,NA,NA,1
"2683","ernstig","schade",1,NA,NA,NA,1
"2684","insect","gezondheidsrisico's",1,NA,NA,NA,1
"2685","onderzoek","nodig",1,NA,NA,NA,1
"2686","insecten","goedkop",1,NA,NA,NA,1
"2687","goed","voortek",1,NA,NA,NA,1
"2688","goed","zakelijk",1,NA,NA,NA,1
"2689","zakelijk","kans",1,NA,NA,NA,1
"2690","aantal","potenteel",1,NA,NA,NA,1
"2691","potenteel","gezondheidsrisico's",1,NA,NA,NA,1
"2692","belangrijk","materiaal",1,NA,NA,NA,1
"2693","geleedpotig","exoskelet",1,NA,NA,NA,1
"2694","ander","voorbeeld",1,NA,NA,NA,1
"2695","onoplosbaar","complexen",1,NA,NA,NA,1
"2696","dose","giftig",1,NA,NA,NA,1
"2697","consumptie","thiamine",1,NA,NA,NA,1
"2698","voortdurend","consumptie",1,NA,NA,NA,1
"2699","ander","verbinding",1,NA,NA,NA,1
"2700","cyanogeen","glycosid",1,NA,NA,NA,1
"2701","vitaal","enzym",1,NA,NA,NA,1
"2702","necrotoxisch","alkaloïd",1,NA,NA,NA,1
"2703","ander","gevaar",1,NA,NA,NA,1
"2704","onbekend","groot",1,NA,NA,NA,1
"2705","geleedpotigen","allergisch",1,NA,NA,NA,1
"2706","gevoelig","persoon",1,NA,NA,NA,1
"2707","https://www.agrodiario.com/texto-diario/mostrar/3774350/estudio-ule-concluye-consumo-insectos-conlleva-riesgos-salud","@broederbob",1,NA,NA,NA,1
"2708","insect","dieet",1,NA,NA,NA,1
"2709","Goyim","kind",1,NA,NA,NA,1
"2710","lokaal","propaganda",1,NA,NA,NA,1
"2711","propaganda","zender",1,NA,NA,NA,1
"2712","mannelijk","bevolking",1,NA,NA,NA,1
"2713","gemiddeld","niveau",1,NA,NA,NA,1
"2714","mannelijk","hormoon",1,NA,NA,NA,1
"2715","dom","goyim",1,NA,NA,NA,1
"2716","nieuw","dieet",1,NA,NA,NA,1
"2717","beproeven","pad",1,NA,NA,NA,1
"2718","goyim","gepeupel",1,NA,NA,NA,1
"2719","Ukraine","narratif",1,NA,NA,NA,1
"2720","ander","planeet",1,NA,NA,NA,1
"2721","personeel","plots",1,NA,NA,NA,1
"2722","zeker","verder",1,NA,NA,NA,1
"2723","Russisch","olie",1,NA,NA,NA,1
"2724","totaal","onverwacht",1,NA,NA,NA,1
"2725","https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023R0005g","voormengsel",1,NA,NA,NA,1
"2726","vrij","plot",1,NA,NA,NA,1
"2727","‘mode’","voedsel",1,NA,NA,NA,1
"2728","groten","vlucht",1,NA,NA,NA,1
"2729","gewoon","parasiet",1,NA,NA,NA,1
"2730","zwanger","vrouw",1,NA,NA,NA,1
"2731","ongebor","vrucht",1,NA,NA,NA,1
"2732","potentieel","schadelijk",1,NA,NA,NA,1
"2733","dodelijk","parasieten",1,NA,NA,NA,1
"2734","gewoon","insecten",1,NA,NA,NA,1
"2735","waarschuwd","arts",1,NA,NA,NA,1
"2736","sanctie","verhaal",1,NA,NA,NA,1
"2737","eigen","voet",1,NA,NA,NA,1
"2738","familie","traditie",1,NA,NA,NA,1
"2739","wettig","vordering",1,NA,NA,NA,1
"2740","vrijwillige","bijdrage",1,NA,NA,NA,1
"2741","nieuw","land",1,NA,NA,NA,1
"2742","waard","dekking",1,NA,NA,NA,1
"2743","Jubel","evenement",1,NA,NA,NA,1
"2744","wereld","bevolking",1,NA,NA,NA,1
"2745","verstandig","vreemd",1,NA,NA,NA,1
"2746","vreemd","valuta",1,NA,NA,NA,1
"2747","stuur","e-mail",1,NA,NA,NA,1
"2748","laag","kost",1,NA,NA,NA,1
"2749","goud","certificaten",1,NA,NA,NA,1
"2750","dubbel","waarde",1,NA,NA,NA,1
"2751","waarde","garantie",1,NA,NA,NA,1
"2752","Cabal","mens",1,NA,NA,NA,1
"2753","Duits","leger",1,NA,NA,NA,1
"2754","laat","man",1,NA,NA,NA,1
"2755","eigen","hach",1,NA,NA,NA,1
"2756","wereldwijde","vraag",1,NA,NA,NA,1
"2757","voedzaam","voedselbron",1,NA,NA,NA,1
"2758","essenteel","aminozuur",1,NA,NA,NA,1
"2759","mens","nodig",1,NA,NA,NA,1
"2760","natuurlijk","wijze",1,NA,NA,NA,1
"2761","keer","snel",1,NA,NA,NA,1
"2762","reguli","landbouwgewas",1,NA,NA,NA,1
"2763","ruimte","nodig",1,NA,NA,NA,1
"2764","🤣","grappig",1,NA,NA,NA,1
"2765","ernstig","situatie",1,NA,NA,NA,1
"2766","koe",",varkens",1,NA,NA,NA,1
"2767","hoog","winst",1,NA,NA,NA,1
"2768","mens","hoog",1,NA,NA,NA,1
"2769","hoog","prijs",1,NA,NA,NA,1
"2770","voedselproducent","gezamelijk",1,NA,NA,NA,1
"2771","lichaam","langzaam",1,NA,NA,NA,1
"2772","levenslang","veroordelangen",1,NA,NA,NA,1
"2773","voedsel.allerlei","insect",1,NA,NA,NA,1
"2774","voedsel","onrein",1,NA,NA,NA,1
"2775","Qatarese","ministerie",1,NA,NA,NA,1
"2776","Halal","voedsel",1,NA,NA,NA,1
"2777","islamitisch","eisen",1,NA,NA,NA,1
"2778","Qatar","lid",1,NA,NA,NA,1
"2779","religieus","opinie",1,NA,NA,NA,1
"2780","bevoegd","autoriteit",1,NA,NA,NA,1
"2781","foto’s","krekelsnack",1,NA,NA,NA,1
"2782","microscopisch","foto’",1,NA,NA,NA,1
"2783","heel","krekel",1,NA,NA,NA,1
"2784","enorm","stress",1,NA,NA,NA,1
"2785","stress","vd",1,NA,NA,NA,1
"2786","vd","insect",1,NA,NA,NA,1
"2787","arm","dier",1,NA,NA,NA,1
"2788","gewoon","vd",1,NA,NA,NA,1
"2789","vd","boer",1,NA,NA,NA,1
"2790","meerdere","merk",1,NA,NA,NA,1
"2791","restaurant","houder",1,NA,NA,NA,1
"2792","goed","normaal",1,NA,NA,NA,1
"2793","normaal","product",1,NA,NA,NA,1
"2794","paar","voorbeeld",1,NA,NA,NA,1
"2795","Googal","bril",1,NA,NA,NA,1
"2796","👉🏼https://t.me/bleibtstarken","*Oostenrijk",1,NA,NA,NA,1
"2797","vaag","code",1,NA,NA,NA,1
"2798","code","aanduidingen",1,NA,NA,NA,1
"2799","laat","groot",1,NA,NA,NA,1
"2800","groot","barrières",1,NA,NA,NA,1
"2801","eiwit","afkomstig",1,NA,NA,NA,1
"2802","reëel","probleem",1,NA,NA,NA,1
"2803","rMna-gerelateerd","zaak",1,NA,NA,NA,1
"2804","“eetbaar","insecten”",1,NA,NA,NA,1
"2805","laat","goedkeuring",1,NA,NA,NA,1
"2806","telegram","sien",1,NA,NA,NA,1
"2807","sien","voeding",1,NA,NA,NA,1
"2808","WeF","food",1,NA,NA,NA,1
"2809","insect","kwekerijen",1,NA,NA,NA,1
"2810","keihard","middel",1,NA,NA,NA,1
"2811","insect","waarschuwingsflyer",1,NA,NA,NA,1
"2812","waarschuwingsflyer","actie",1,NA,NA,NA,1
"2813","onderstaan","link",1,NA,NA,NA,1
"2814","één","kamer",1,NA,NA,NA,1
"2815","ondersteuning","verklaring",1,NA,NA,NA,1
"2816","groot","campagne",1,NA,NA,NA,1
"2817","giftig","vaccinatie",1,NA,NA,NA,1
"2818","eerlijkheid","verbod",1,NA,NA,NA,1
"2819","aub","persoonlijk",1,NA,NA,NA,1
"2820","persoonlijk","bericht",1,NA,NA,NA,1
"2821","stadsdeel","kantoor",1,NA,NA,NA,1
"2822","origineel","voedselvoorziening",1,NA,NA,NA,1
"2823","ziek","leugenwereld",1,NA,NA,NA,1
"2824","groot","waarheid",1,NA,NA,NA,1
"2825","extra","terrestrial",1,NA,NA,NA,1
"2826","terrestrial","rassen",1,NA,NA,NA,1
"2827","puur","moord",1,NA,NA,NA,1
"2828","dieop","coma",1,NA,NA,NA,1
"2829","levensgevaarlijk","virus.”",1,NA,NA,NA,1
"2830","Nederlands","leger",1,NA,NA,NA,1
"2831","economisch","lockdown",1,NA,NA,NA,1
"2832","chip","fabrikant",1,NA,NA,NA,1
"2833","voedsel","fabriek",1,NA,NA,NA,1
"2834","insecten","fabrieken",1,NA,NA,NA,1
"2835","groot","export",1,NA,NA,NA,1
"2836","bank","afdeling",1,NA,NA,NA,1
"2837","miljard","kubiek",1,NA,NA,NA,1
"2838","hoog","gas",1,NA,NA,NA,1
"2839","Nederlands","koningshuis",1,NA,NA,NA,1
"2840","wapen","fabrikant",1,NA,NA,NA,1
"2841","far","bayer",1,NA,NA,NA,1
"2842","oranje","nassaus",1,NA,NA,NA,1
"2843","leaas","betaling",1,NA,NA,NA,1
"2844","betaling","systeem",1,NA,NA,NA,1
"2845","jong","soldaat",1,NA,NA,NA,1
"2846","vast","soeverein",1,NA,NA,NA,1
"2847","id","insecten",1,NA,NA,NA,1
"2848","misplaat","straf",1,NA,NA,NA,1
"2849","alel","tijd",1,NA,NA,NA,1
"2850","Vanguard","nieuws",1,NA,NA,NA,1
"2851","bayer","gas",1,NA,NA,NA,1
"2852","gif","experimente",1,NA,NA,NA,1
"2853","experimenteel","🧬",1,NA,NA,NA,1
"2854","lang","erg",1,NA,NA,NA,1
"2855","voedsel","geschikt",1,NA,NA,NA,1
"2856","moeten.in","groot",1,NA,NA,NA,1
"2857","groot","getal",1,NA,NA,NA,1
"2858","mens","minister",1,NA,NA,NA,1
"2859","ander","zgn",1,NA,NA,NA,1
"2860","zgn","hogeplaat",1,NA,NA,NA,1
"2861","nutteloos","eter",1,NA,NA,NA,1
"2862","mogelijk","interesse",1,NA,NA,NA,1
"2863","mogelijk","kandidaat",1,NA,NA,NA,1
"2864","insecten","voeding",1,NA,NA,NA,1
"2865","extreemrechts","complotdenker",1,NA,NA,NA,1
"2866","maand","toestemming",1,NA,NA,NA,1
"2867","verpakking","vermeld”",1,NA,NA,NA,1
"2868","Nederlands","supermarkte",1,NA,NA,NA,1
"2869","federatie","Nederlands",1,NA,NA,NA,1
"2870","Nederlands","Levensmiddelenindustrie",1,NA,NA,NA,1
"2871","product","eventueel",1,NA,NA,NA,1
"2872","bedrijf","overwegen”",1,NA,NA,NA,1
"2873","nieuw","ingrediënt",1,NA,NA,NA,1
"2874","laat","mogelijk",1,NA,NA,NA,1
"2875","exact","naamgeving",1,NA,NA,NA,1
"2876","voldoende","keuze",1,NA,NA,NA,1
"2877","consumentenvraag","essentieel",1,NA,NA,NA,1
"2878","insecten","serveren",1,NA,NA,NA,1
"2879","small","mealworm",1,NA,NA,NA,1
"2880","medisch","achtergrond",1,NA,NA,NA,1
"2881","idioot","theorie",1,NA,NA,NA,1
"2882","heel","aantal",1,NA,NA,NA,1
"2883","gelijk","voorbij",1,NA,NA,NA,1
"2884","sub","groep",1,NA,NA,NA,1
"2885","onleesbaar","klein",1,NA,NA,NA,1
"2886","klein","lettertje",1,NA,NA,NA,1
"2887","natuurlijk","simpeler",1,NA,NA,NA,1
"2888","verbazingwekkenen","nieuw",1,NA,NA,NA,1
"2889","nieuw","voedselbron",1,NA,NA,NA,1
"2890","eigenlijk","giftig",1,NA,NA,NA,1
"2891","klein","hagedis",1,NA,NA,NA,1
"2892","vector","kissing",1,NA,NA,NA,1
"2893","kissing","bug",1,NA,NA,NA,1
"2894","menselijk","bloed",1,NA,NA,NA,1
"2895","positief","advies",1,NA,NA,NA,1
"2896","heel","uitzending",1,NA,NA,NA,1
"2897","#sdg","#letfoodbethymedicin",1,NA,NA,NA,1
"2898","uitzoek","werk",1,NA,NA,NA,1
"2899","snel","mogelijk",1,NA,NA,NA,1
"2900","heel","volksstam",1,NA,NA,NA,1
"2901","vaak","uitheems",1,NA,NA,NA,1
"2902","uitheems","volksstammen",1,NA,NA,NA,1
"2903","kort","lon",1,NA,NA,NA,1
"2904","ongevraagd","letterlijk",1,NA,NA,NA,1
"2905","reeks","stappen",1,NA,NA,NA,1
"2906","bevriezing","dood",1,NA,NA,NA,1
"2907","ruw","eiwit",1,NA,NA,NA,1
"2908","ruwe","celstof",1,NA,NA,NA,1
"2909","Meq","O2/kg",1,NA,NA,NA,1
"2910","O2/kg","vet",1,NA,NA,NA,1
"2911","jong","generatie",1,NA,NA,NA,1
"2912","generatie","indoctrineren",1,NA,NA,NA,1
"2913","ouder","eigenlijk",1,NA,NA,NA,1
"2914","Ch.itin",".e",1,NA,NA,NA,1
"2915","mooi","blind",1,NA,NA,NA,1
"2916","❤️","hang",1,NA,NA,NA,1
"2917","hang","poster",1,NA,NA,NA,1
"2918","supermarkte","etc",1,NA,NA,NA,1
"2919","brood","comsmptie",1,NA,NA,NA,1
"2920","comsmptie","noodlottig",1,NA,NA,NA,1
"2921","koek","etc",1,NA,NA,NA,1
"2922","voedsel","schaarst",1,NA,NA,NA,1
"2923","schaarst","creëren",1,NA,NA,NA,1
"2924","echt","bedreigingen",1,NA,NA,NA,1
"2925","chemisch","medicatie",1,NA,NA,NA,1
"2926","nodig","schadelijk",1,NA,NA,NA,1
"2927","schadelijk","bijwerking",1,NA,NA,NA,1
"2928","genetisch","manipuleren",1,NA,NA,NA,1
"2929","quick","fix",1,NA,NA,NA,1
"2930","vergaan","gevolg",1,NA,NA,NA,1
"2931","natuurlijk","proces",1,NA,NA,NA,1
"2932","eeuwig","strijd",1,NA,NA,NA,1
"2933","houdbaarheid","flink",1,NA,NA,NA,1
"2934","smakelijk","rechten",1,NA,NA,NA,1
"2935","bedrieglijk","voedsel.’",1,NA,NA,NA,1
"2936","groot","hoeveelheden",1,NA,NA,NA,1
"2937","hoeveelheden","chitine",1,NA,NA,NA,1
"2938","schadelijk","stof",1,NA,NA,NA,1
"2939","erfelijk","ziekte",1,NA,NA,NA,1
"2940","ernstig","astma",1,NA,NA,NA,1
"2941","langzaam","opname",1,NA,NA,NA,1
"2942","enorm","risico",1,NA,NA,NA,1
"2943","verschillend","ziekte",1,NA,NA,NA,1
"2944","cheta","domesticus",1,NA,NA,NA,1
"2945","vd","buffalokever",1,NA,NA,NA,1
"2946","lichaamsorgaan","mankement",1,NA,NA,NA,1
"2947","meertalig","RT-nieuws",1,NA,NA,NA,1
"2948","Wef","kabinet",1,NA,NA,NA,1
"2949","D66/wef","direktie",1,NA,NA,NA,1
"2950","internationaal","info",1,NA,NA,NA,1
"2951","leuk","robots",1,NA,NA,NA,1
"2952","raar","droom",1,NA,NA,NA,1
"2953","rijk","club",1,NA,NA,NA,1
"2954","vaak","media",1,NA,NA,NA,1
"2955","warm","groet",1,NA,NA,NA,1
"2956","medisch","succes",1,NA,NA,NA,1
"2957","zelfgenezend","vermogen",1,NA,NA,NA,1
"2958","medisch","wetenschap",1,NA,NA,NA,1
"2959","erg","oud",1,NA,NA,NA,1
"2960","jaar","tijd",1,NA,NA,NA,1
"2961","tiental","ziekenhuizen",1,NA,NA,NA,1
"2962","opper","best",1,NA,NA,NA,1
"2963","essentiel","voedselproduct",1,NA,NA,NA,1
"2964","langdurig","insekt",1,NA,NA,NA,1
"2965","heftig","ziekbeden",1,NA,NA,NA,1
"2966","joods","adviseur",1,NA,NA,NA,1
"2967","Googal","maar",1,NA,NA,NA,1
"2968","ander","half",1,NA,NA,NA,1
"2969","half","fabrikaat",1,NA,NA,NA,1
"2970","divers","soort",1,NA,NA,NA,1
"2971","soort","voedsel",1,NA,NA,NA,1
"2972","puur","product",1,NA,NA,NA,1
"2973","mogelijk","eigen",1,NA,NA,NA,1
"2974","mogelijke","anafylactisch",1,NA,NA,NA,1
"2975","specifiek","etiketteringseis",1,NA,NA,NA,1
"2976","drogen","premixen",1,NA,NA,NA,1
"2977","ongevuld","pastaproduct",1,NA,NA,NA,1
"2978","ongewild","insecten",1,NA,NA,NA,1
"2979","bijzonder","voorzichtig",1,NA,NA,NA,1
"2980","recent","goedkeuring",1,NA,NA,NA,1
"2981","één","vergunning",1,NA,NA,NA,1
"2982","menselijk","fysiologie",1,NA,NA,NA,1
"2983","voedingsbehoeft","anders",1,NA,NA,NA,1
"2984","ander","voedingsstof",1,NA,NA,NA,1
"2985","plantaardige","producten",1,NA,NA,NA,1
"2986","Amsterdams","PvdA-Statenlid",1,NA,NA,NA,1
"2987","provincie","duurzaam",1,NA,NA,NA,1
"2988","duurzaam","doel",1,NA,NA,NA,1
"2989","openbaar","vervoer,”",1,NA,NA,NA,1
"2990","klein","verhaal",1,NA,NA,NA,1
"2991","Unie","stilletje",1,NA,NA,NA,1
"2992","bepaald","moment",1,NA,NA,NA,1
"2993","volwassen","krekel",1,NA,NA,NA,1
"2994","omvolkt","asielzoeker",1,NA,NA,NA,1
"2995","best","insect",1,NA,NA,NA,1
"2996","wetenschap","uitvinden",1,NA,NA,NA,1
"2997","langer","termijn",1,NA,NA,NA,1
"2998","termijn","ongezond",1,NA,NA,NA,1
"2999","megastad","Tristatecity",1,NA,NA,NA,1
"3000","shiten","water",1,NA,NA,NA,1
"3001","miljard","dood",1,NA,NA,NA,1
"3002","hard","nodig",1,NA,NA,NA,1
"3003","plaatselijk","snackbar",1,NA,NA,NA,1
"3004","toegelaten","nieuw",1,NA,NA,NA,1
"3005","nieuw","voedingsmiddelen",1,NA,NA,NA,1
"3006","voedingsmiddelen","voorwaaren",1,NA,NA,NA,1
"3007","etiketteringsvoorschrift","ander",1,NA,NA,NA,1
"3008","ander","vereisen",1,NA,NA,NA,1
"3009","vereisen","Gegevensbescherming",1,NA,NA,NA,1
"3010","voedselcategorie","Maximumgehalten",1,NA,NA,NA,1
"3011","onmiddellijke","nabijheid",1,NA,NA,NA,1
"3012","poeder","bevroor",1,NA,NA,NA,1
"3013","migratoria","Verwerken",1,NA,NA,NA,1
"3014","concentreren","soep",1,NA,NA,NA,1
"3015","Alcoholisch","drankmix",1,NA,NA,NA,1
"3016","metamorfisch","seroïd",1,NA,NA,NA,1
"3017","wild","….te",1,NA,NA,NA,1
"3018","erg","spijt",1,NA,NA,NA,1
"3019","sale","*column",1,NA,NA,NA,1
"3020","briljant","speechschrijver",1,NA,NA,NA,1
"3021","pijnlijk","dagelijks",1,NA,NA,NA,1
"3022","koning","echt",1,NA,NA,NA,1
"3023","gouden","koet",1,NA,NA,NA,1
"3024","historicus","daar[",1,NA,NA,NA,1
"3025","politiek","afhandeling",1,NA,NA,NA,1
"3026","actueel","impact",1,NA,NA,NA,1
"3027","kortstondig","opleving",1,NA,NA,NA,1
"3028","rond","eindejaarsinterview",1,NA,NA,NA,1
"3029","rammelend","beleid",1,NA,NA,NA,1
"3030","Nede[","rland",1,NA,NA,NA,1
"3031","ongelooflijk","sterk",1,NA,NA,NA,1
"3032","rijk","economi",1,NA,NA,NA,1
"3033","ongelooflijk","magneet",1,NA,NA,NA,1
"3034","buitenlands","student",1,NA,NA,NA,1
"3035","Nederlands","kind",1,NA,NA,NA,1
"3036","halve","analfabeet",1,NA,NA,NA,1
"3037","rijkst","economie",1,NA,NA,NA,1
"3038","halve","bevolking",1,NA,NA,NA,1
"3039","extra","huis",1,NA,NA,NA,1
"3040","uithuisgeplaatsen","toeslagenkind",1,NA,NA,NA,1
"3041","fat[","soenlijk",1,NA,NA,NA,1
"3042","soenlijk","tunnel](https://www.telegraaf.nl/nieuws/1499674347/met-10-000-grote-zandzakken-gevulde-tunnel-in-a7-zeker-half-jaar-dicht",1,NA,NA,NA,1
"3043","goed","kant",1,NA,NA,NA,1
"3044","ons[","land",1,NA,NA,NA,1
"3045","SCP","bekend",1,NA,NA,NA,1
"3046","gladde","verkoper",1,NA,NA,NA,1
"3047","1","smartcity",1,NA,NA,NA,1
"3048","food","hup",1,NA,NA,NA,1
"3049","elite","varkens",1,NA,NA,NA,1
"3050","programeerbaar","valuta",1,NA,NA,NA,1
"3051","valuta","centraal",1,NA,NA,NA,1
"3052","groot","boerenland",1,NA,NA,NA,1
"3053","boerenland","bezitter",1,NA,NA,NA,1
"3054","US.","Rijk",1,NA,NA,NA,1
"3055","naam","rauw",1,NA,NA,NA,1
"3056","rauw","ongehomogeniseerd",1,NA,NA,NA,1
"3057","ongehomogeniseerd","biologisch",1,NA,NA,NA,1
"3058","biologisch","melk",1,NA,NA,NA,1
"3059","erg","goed",1,NA,NA,NA,1
"3060","geheel","natuur",1,NA,NA,NA,1
"3061","wit","wetenschapsjas",1,NA,NA,NA,1
"3062","relevant","vraag",1,NA,NA,NA,1
"3063","insect","…💎🙏",1,NA,NA,NA,1
"3064","barbie","snol",1,NA,NA,NA,1
"3065","dr","ongetwijfeld",1,NA,NA,NA,1
"3066","ongetwijfeld","hoop",1,NA,NA,NA,1
"3067","elitair","globalistisch",1,NA,NA,NA,1
"3068","globalistisch","vriend",1,NA,NA,NA,1
"3069","ander","gmo",1,NA,NA,NA,1
"3070","gmo","zooi",1,NA,NA,NA,1
"3071","zogenaamd","stikstof",1,NA,NA,NA,1
"3072","landbouw","grond",1,NA,NA,NA,1
"3073","ander","soortgelijk",1,NA,NA,NA,1
"3074","soortgelijk","instantie",1,NA,NA,NA,1
"3075","gelijkgestemd","ouder",1,NA,NA,NA,1
"3076","propagandistisch","geestvergif",1,NA,NA,NA,1
"3077","voornamelijk","orgaanvlees",1,NA,NA,NA,1
"3078","hard","polysaccharide",1,NA,NA,NA,1
"3079","menselijk","darm",1,NA,NA,NA,1
"3080","heel","punt",1,NA,NA,NA,1
"3081","sociaal","misvorming",1,NA,NA,NA,1
"3082","https://natuurvoordeel.nl/contents/nl/p343_chirpsies-krekelsnacks-assorti.html","[​​](https://telegra.ph/file/a56086f8a78e98a37fd63.jpg)",1,NA,NA,NA,1
"3083","statistiek","afkomstig",1,NA,NA,NA,1
"3084","industriel","Wef",1,NA,NA,NA,1
"3085","Wef","foodhub",1,NA,NA,NA,1
"3086","ander","WEF-poppe",1,NA,NA,NA,1
"3087","gaat..","ff",1,NA,NA,NA,1
"3088","Bering","zee",1,NA,NA,NA,1
"3089","globalistisch","klootzakken",1,NA,NA,NA,1
"3090","krabschaal","chitine",1,NA,NA,NA,1
"3091","notoir","moeilijk",1,NA,NA,NA,1
"3092","zoutzuur","grafeenoxien",1,NA,NA,NA,1
"3093","miljard","injectie",1,NA,NA,NA,1
"3094","enorm","aantal",1,NA,NA,NA,1
"3095","aantal","doden",1,NA,NA,NA,1
"3096","kwalitatief","analyse",1,NA,NA,NA,1
"3097","toxicologisch","schade",1,NA,NA,NA,1
"3098","waarschijnlijk","voldoende",1,NA,NA,NA,1
"3099","ander","eigen",1,NA,NA,NA,1
"3100","eigen","doeleinde",1,NA,NA,NA,1
"3101","magnetisch","veld",1,NA,NA,NA,1
"3102","heimelijk","chitine",1,NA,NA,NA,1
"3103","uitsluitend","insect",1,NA,NA,NA,1
"3104","magnetisch","afvalwaterbehandeling",1,NA,NA,NA,1
"3105","magnetisch","waterbehandeling",1,NA,NA,NA,1
"3106","eenvoudig","chemie",1,NA,NA,NA,1
"3107","www.cell.com/iscience/pdf/S2589-0042(21)01599-6.pdf","file:///C:/Users/spect/Downloads/polymeren-13-03266.pdf",1,NA,NA,NA,1
"3108","file:///C:/Users/spect/Downloads/polymeren-13-03266.pdf","https://www.researchgate.net/publication/256697983_Single_step_synthesis_of_chitinchitosan-based_graphene_oxide-ZnO_hybrid_composites_for_better_electrical_conductivity_and_optical_propertie",1,NA,NA,NA,1
"3109","gas","prijzen",1,NA,NA,NA,1
"3110","één","beurs",1,NA,NA,NA,1
"3111","beurs","gang",1,NA,NA,NA,1
"3112","Vanguard","wef",1,NA,NA,NA,1
"3113","wef","voedsel",1,NA,NA,NA,1
"3114","voedsel","hub",1,NA,NA,NA,1
"3115","echt","vee",1,NA,NA,NA,1
"3116","vee","kaas",1,NA,NA,NA,1
"3117","kaas","ei",1,NA,NA,NA,1
"3118","ander","sector",1,NA,NA,NA,1
"3119","groot","vergrijzing",1,NA,NA,NA,1
"3120","links","stroming",1,NA,NA,NA,1
"3121","land","volledig",1,NA,NA,NA,1
"3122","bepalen","punt",1,NA,NA,NA,1
"3123","punt","imploderen",1,NA,NA,NA,1
"3124","perfect","mogelijk",1,NA,NA,NA,1
"3125","zogenoemd","bevrijding",1,NA,NA,NA,1
"3126","gewoon","stoppen",1,NA,NA,NA,1
"3127","technocratisch","communism",1,NA,NA,NA,1
"3128","pharma","wereld",1,NA,NA,NA,1
"3129","groot","voormaat",1,NA,NA,NA,1
"3130","sporadisch","zaak",1,NA,NA,NA,1
"3131","autoimmun","ziekte",1,NA,NA,NA,1
"3132","biochemisch","oorlog",1,NA,NA,NA,1
"3133","perfect","combinatie",1,NA,NA,NA,1
"3134","geheel","taak",1,NA,NA,NA,1
"3135","verschillend","jaar",1,NA,NA,NA,1
"3136","belgisch","actie",1,NA,NA,NA,1
"3137","rechts","stroom",1,NA,NA,NA,1
"3138","5g","technologie",1,NA,NA,NA,1
"3139","straling","gevolg",1,NA,NA,NA,1
"3140","interessant","show",1,NA,NA,NA,1
"3141","sprinkhaan","gambas",1,NA,NA,NA,1
"3142","foer","zetting",1,NA,NA,NA,1
"3143","dear","frien",1,NA,NA,NA,1
"3144","glas","melk",1,NA,NA,NA,1
"3145","insecten","salade",1,NA,NA,NA,1
"3146","ander","keuze",1,NA,NA,NA,1
"3147","groot","veroorzaker",1,NA,NA,NA,1
"3148","mens","vollen",1,NA,NA,NA,1
"3149","prikken","natuurlijk",1,NA,NA,NA,1
"3150","trip","budget",1,NA,NA,NA,1
"3151","eigen","verminking",1,NA,NA,NA,1
"3152","natuurlijk","kracht",1,NA,NA,NA,1
"3153","6g","netwerk",1,NA,NA,NA,1
"3154","iron","man",1,NA,NA,NA,1
"3155","plastic","voedsel",1,NA,NA,NA,1
"3156","voedsel","geloven.”",1,NA,NA,NA,1
"3157","geloven.”","🤮🤦‍♀️",1,NA,NA,NA,1
"3158","🤮🤦‍♀️","https://t.me/ScarletFranciniItaly/",1,NA,NA,NA,1
"3159","groot","supermarktketen",1,NA,NA,NA,1
"3160","laat","hand",1,NA,NA,NA,1
"3161","goedkoop","voedselbron",1,NA,NA,NA,1
"3162","Aldi","voedsel",1,NA,NA,NA,1
"3163","eetbaar","beest",1,NA,NA,NA,1
"3164","goedkoop","bron",1,NA,NA,NA,1
"3165","pr","Insect",1,NA,NA,NA,1
"3166","menselijk","voedsel",1,NA,NA,NA,1
"3167","duur","ziek",1,NA,NA,NA,1
"3168","heerlijk","portie",1,NA,NA,NA,1
