"","term1","term2","cooc","fifteen_minutes","climate_lockdown","ulez","insect"
"4987","chinesisch","Städtebauprojekt",1,1,NA,NA,NA
"4988","heutig","Konzeption",1,1,NA,NA,NA
"4989","Stadt","offiziell",1,1,NA,1,NA
"4990","klein","Radius",1,1,NA,1,NA
"4991","gut","Überwachung",1,1,NA,1,NA
"4992","Geld","klimaneutral",1,1,NA,1,NA
"4993","mietbar","Wohnraum",1,1,NA,1,NA
"4994","jeweilig","Zone",1,1,NA,1,NA
"4995","erst","russisch",1,1,NA,NA,NA
"4996","verschieden","Zone",1,1,NA,NA,NA
"4997","Konzeption","identisch",1,1,NA,NA,NA
"4998","niederländisch","Firma",1,1,NA,NA,NA
"4999","weltweit","tätig",1,1,NA,NA,NA
"5000","erwähnt","Oberbürgermeister",1,1,1,NA,NA
"5001","stolz","Leistung",1,1,1,NA,NA
"5002","Schritt","Richtung",1,1,NA,NA,NA
"5003","Richtung","global",1,1,NA,NA,NA
"5004","ar[","tikel",1,1,NA,NA,NA
"5005","vermehrt","berichten",1,1,1,NA,NA
"5006","Vietnam","ganz",1,1,1,NA,NA
"5007","beschlossen","Klimanotstand",1,1,1,NA,NA
"5008","angestrebt","Reduzierung",1,1,NA,NA,NA
"5009","unterstellt","überwiegend",1,1,NA,NA,NA
"5010","überwiegend","menschengemacht",1,1,NA,NA,NA
"5011","tatsächlich","Ziel",1,1,NA,NA,NA
"5012","aufgetreten","Problem",1,1,NA,NA,NA
"5013","aktuell","Widerstand",1,1,NA,NA,NA
"5014","Minute","Fußweg",1,1,NA,NA,NA
"5015","um","weit",1,1,NA,NA,NA
"5016","weit","Überwachung",1,1,NA,NA,NA
"5017","aktuell","Massenimmigration",1,1,NA,NA,NA
"5018","verantwortlich","Protagonist",1,1,NA,NA,NA
"5019","Arzt","euer",1,1,NA,NA,NA
"5020","euer","Wahl",1,1,NA,NA,NA
"5021","fälligsen","glücklich",1,1,NA,NA,NA
"5022","Sondergenehmigung","möglich",1,1,NA,NA,NA
"5023","entsprechend","verhalten",1,1,NA,NA,NA
"5024","entsprechend","Stadtplanung",1,1,NA,NA,NA
"5025","benötigt","Technik",1,1,NA,NA,NA
"5026","geplant","einsperren",1,1,NA,NA,NA
"5027","Unterstützer","weltweit",1,1,NA,NA,NA
"5028","quaren","d’",1,1,NA,NA,NA
"5029","geplant","Minutenstadt",1,1,NA,NA,NA
"5030","frei","Medium",1,1,NA,NA,NA
"5031","bekannt","Konzept",1,1,NA,NA,NA
"5032","Konzept","erhebliche",1,1,NA,NA,NA
"5033","erhebliche","Einschränkung",1,1,NA,NA,NA
"5034","Gebäude","mehrfach",1,1,NA,NA,NA
"5035","ganz","begeistert",1,1,NA,NA,NA
"5036","empört","Brite",1,1,NA,NA,NA
"5037","falsch","Vorstellung",1,1,NA,NA,NA
"5038","Bewohner","Dienstleistung",1,1,NA,NA,NA
"5039","Auto","öfter",1,1,NA,NA,NA
"5040","vorgegeben","Mal",1,1,NA,NA,NA
"5041","entscheidend","Bedeutung",1,1,NA,NA,NA
"5042","elektronisch","Zäune",1,1,NA,NA,NA
"5043","Stadt","maximal",1,1,NA,NA,NA
"5044","anfänglich","Zuteilung",1,1,NA,NA,NA
"5045","Zone","hinzukommen",1,1,NA,NA,NA
"5046","👉ge[","hirnchip",1,1,NA,NA,NA
"5047","kontrolliertes","Tor",1,1,NA,NA,NA
"5048","vollkommen","Überwachung",1,1,NA,NA,NA
"5049","eigen","Wille",1,1,NA,NA,NA
"5050","geschlossen","Wohnbezirk",1,1,NA,NA,NA
"5051","Wohnbezirk","Gefangennahme",1,1,NA,NA,NA
"5052","Mehr","Informatione",1,1,NA,NA,NA
"5053","nah","Schlag",1,1,NA,NA,NA
"5054","britisch","Grafschaft",1,1,NA,NA,NA
"5055","abgesperrt","Bereich",1,1,NA,NA,NA
"5056","romantisch","Kiezidylle",1,1,NA,NA,NA
"5057","wahr","Ziel",1,1,NA,NA,NA
"5058","Ziel","deutlich",1,1,NA,NA,NA
"5059","bestimmt","Nutzung",1,1,NA,NA,NA
"5060","hoch","Nachhaltigkeitsstandard",1,1,NA,NA,NA
"5061","gesamt","gesellschaftlich",1,1,NA,NA,NA
"5062","wirtschaftlich","Leben",1,1,NA,NA,NA
"5063","Befehl","Regierungsstelle",1,1,NA,NA,NA
"5064","sogenannt","Young",1,1,NA,NA,NA
"5065","Mensch","Privatauto",1,1,NA,NA,NA
"5066","stark","Anstieg",1,1,NA,NA,NA
"5067","entwickelt","Land",1,1,NA,NA,NA
"5068","Privateigentum","notwendig",1,1,NA,NA,NA
"5069","Stadt","❗️",1,1,NA,NA,NA
"5070","ander","Nutzung",1,1,NA,NA,NA
"5071","unterschiedlich","zusammenhängen",1,1,NA,1,NA
"5072","mobil","Lösung",1,1,NA,1,NA
"5073","sozial","Ausgrenzung",1,1,NA,1,NA
"5074","schlecht","Internetanbindung",1,1,NA,1,NA
"5075","offen","Dialog",1,1,NA,1,NA
"5076","weltweit","Vorreiter",1,1,NA,1,NA
"5077","kurz","Wegstrecke",1,1,NA,1,NA
"5078","genutzt","Stadtteil",1,1,NA,1,NA
"5079","öffentlich","Straßenraums",1,1,NA,1,NA
"5080","aktiv","Mobilität",1,1,NA,1,NA
"5081","attraktiv","Verweilmöglichkeit",1,1,NA,1,NA
"5082","bewußt","Unternehmer",1,1,NA,NA,NA
"5083","grün","Unternehmen",1,1,NA,NA,NA
"5084","Unternehmen","Idee",1,1,NA,NA,NA
"5085","seltsam","Hintergrund",1,1,NA,NA,NA
"5086","Woche","Flugblätter",1,1,NA,NA,NA
"5087","sicher","Blut",1,1,NA,NA,NA
"5088","Schwerpunkt","Naturheilkunde",1,1,NA,NA,NA
"5089","naturheilkundlich","Klinik",1,1,NA,NA,NA
"5090","früh","Generalversammlung",1,1,NA,NA,NA
"5091","parasitär","Globalist",1,1,NA,1,NA
"5092","minut","city",1,1,NA,NA,NA
"5093","herzlich","Grüße",1,1,NA,NA,NA
"5094","weltweit","Lebensmittelknappheit",1,1,NA,NA,NA
"5095","Gefängnis‼","️",1,1,NA,NA,NA
"5096","️","Quelle",1,1,NA,NA,NA
"5097","klassisch","Lüge",1,1,NA,NA,NA
"5098","ganz","genau",1,1,NA,NA,NA
"5099","politisch","bunt",1,1,NA,NA,NA
"5100","bunt","Grund|Gründen",1,1,NA,NA,NA
"5101","Böllerverbot","nachdenk",1,1,NA,NA,NA
"5102","neu","Vorwand",1,1,NA,NA,NA
"5103","100x","raus",1,1,NA,NA,NA
"5104","weiterführend","links",1,1,NA,NA,NA
"5105","l","🟥",1,1,1,1,NA
"5106","Kilometer","Fahrradweg",1,1,NA,NA,NA
"5107","hyperlokal","Modell",1,1,NA,NA,NA
"5108","ähnlich","Versuch",1,1,NA,NA,NA
"5109","klein","Bereich",1,1,NA,NA,NA
"5110","planen","#BevölkerungskontrolleundoderNeueWeltordnung",1,1,NA,NA,NA
"5111","🧐","Fortbewegung",1,1,1,NA,NA
"5112","minütigen","Radius",1,1,1,NA,NA
"5113","überdacht","Schubkarr",1,1,1,NA,NA
"5114","letzt","Etappe",1,1,1,NA,NA
"5115","extrem","Einschränkung",1,1,NA,NA,NA
"5116","gewöhnlich","Bevölkerung",1,1,NA,NA,NA
"5117","illiberal","Tag",1,1,NA,NA,NA
"5118","Fahrrad","erreichbar",1,1,NA,NA,NA
"5119","Stadtteile","angenehm",1,1,NA,NA,NA
"5120","Einwohner","Oxford",1,1,NA,NA,NA
"5121","zugewiesen","Bezirk",1,1,NA,NA,NA
"5122","privat","Transportfahrzeug",1,1,NA,NA,NA
"5123","Bevölkerung","Zeit",1,1,NA,NA,NA
"5124","Zeit","ordentlich",1,1,NA,NA,NA
"5125","wichtig","Whistleblower",1,1,1,1,NA
"5126","kommend","Bestiensystem",1,1,1,1,NA
"5127","Stund","Zeit",1,1,1,1,NA
"5128","Botschaft","wichtig",1,1,1,1,NA
"5129","Tag","Mik",1,1,NA,NA,NA
"5130","Impfpflicht","eingeläuten",1,1,NA,NA,NA
"5131","neu","Gefahr",1,1,NA,NA,NA
"5132","schrecklich","Konzept",1,1,NA,NA,NA
"5133","infoma[","terial",1,1,NA,NA,NA
"5134","re","Ziel",1,1,NA,NA,NA
"5135","rücken","näher",1,1,NA,NA,NA
"5136","Hinweis","Quell",1,1,NA,NA,NA
"5137","Quell","https://rumble.com/v20lvbo-ttv-news-nr.-117-12.-dezember-2022.html",1,1,NA,NA,NA
"5138","https://rumble.com/v20lvbo-ttv-news-nr.-117-12.-dezember-2022.html","->",1,1,NA,NA,NA
"5139","rfekt","Dystopie",1,1,NA,NA,NA
"5140","Fall","Viertel",1,1,NA,NA,NA
"5141","Frühjahr","reißerisch",1,1,NA,NA,NA
"5142","gerechten","Urbanismus",1,1,NA,NA,NA
"5143","Urbanismus","schaffen",1,1,NA,NA,NA
"5144","global","Klimaschutzagenda",1,1,NA,NA,NA
"5145","seltsam","Blüte",1,1,NA,NA,NA
"5146","Klimaschutz","vermehrt",1,1,NA,NA,NA
"5147","⛔️","wehr",1,1,NA,NA,NA
"5148","städtisch","Raum",1,1,NA,NA,NA
"5149","Annehmlichkeit","neu",1,1,NA,NA,NA
"5150","minütigen","Spaziergang",1,1,NA,NA,NA
"5151","kurz","Fahrradfahrt",1,1,NA,NA,NA
"5152","verschieden","Stadt",1,1,NA,NA,NA
"5153","benachteiligt","Gemeinschaft",1,1,NA,NA,NA
"5154","großartig","Stadtzentrum",1,1,NA,NA,NA
"5155","jung","Phase",1,1,1,NA,NA
"5156","elektronisch","Schrank",1,1,1,NA,NA
"5157","💎coroni[","alisiert",1,1,NA,NA,NA
"5158","alisiert","Wahnsinn",1,1,NA,NA,NA
"5159","Mensch","massiv",1,1,NA,NA,NA
"5160","krank","Mist",1,1,NA,NA,NA
"5161","empört","Unternehmen",1,1,1,NA,NA
"5162","@FaktenFriedenFreiheit","⛔️",1,1,NA,NA,NA
"5163","Konflikt","Schock",1,1,NA,NA,NA
"5164","https://www.epochtimes.de/gesellschaft/einschraenkung-der-bewegungsfreiheit-plaene-regeln-strikt-wie-oft-man-die-15-minuten-stadt-verlassen-darf-a4074941.html","Einschr%",1,1,NA,NA,NA
"5165","Einschr%","C3%",1,1,NA,NA,NA
"5166","Pl%","C3%",1,1,NA,NA,NA
"5167","berichten","verschieden",1,1,NA,NA,NA
"5168","verschieden","Nachricht",1,1,NA,NA,NA
"5169","australisch","Bloggerin",1,1,NA,NA,NA
"5170","blau","Plakette",1,1,NA,NA,NA
"5171","konkret","Absicht",1,1,NA,NA,NA
"5172","vage","Formulierung",1,1,NA,NA,NA
"5173","Bevölkerung","befragen",1,1,NA,NA,NA
"5174","pauschal","Begründung",1,1,1,NA,NA
"5175","intellektuell","Freiheit",1,1,1,NA,NA
"5176","Menge","führend",1,1,1,NA,NA
"5177","heutig","Erbe|Erben",1,1,1,NA,NA
"5178","britisch","Politiker",1,1,NA,NA,NA
"5179","t","Probeabo",1,1,NA,NA,NA
"5180","unterstützung","Einschränkung",1,1,NA,NA,NA
"5181","harmlos","Idee",1,1,1,NA,NA
"5182","♻[️","Artikel",1,1,1,NA,NA
"5183","🔥❤️","🚨☠️",1,1,1,NA,NA
"5184","durchgespritzt","Schlafschaf",1,1,1,NA,NA
"5185","Dummheit","künstlich",1,1,1,NA,NA
"5186","entfernt","Fitnessstudio",1,1,1,NA,NA
"5187","jung","Etappe",1,1,1,NA,NA
"5188","eigen","Nachbarschaft",1,1,1,NA,NA
"5189","ihr","Arbeit",1,1,1,NA,NA
"5190","lebenslang","Freund",1,1,1,NA,NA
"5191","Spike","oberflächlich",1,1,1,NA,NA
"5192","Viertel","angenehm",1,1,1,NA,NA
"5193","ausgewiesen","Bezirk",1,1,1,NA,NA
"5194","heutig","Vorsitz",1,1,1,NA,NA
"5195","führend","Stadt",1,1,1,NA,NA
"5196","dringend","erforderlich",1,1,1,NA,NA
"5197","erforderlich","Maßnahme",1,1,1,NA,NA
"5198","völlig","normal",1,1,1,NA,NA
"5199","groß","sozial",1,1,1,NA,NA
"5200","sozial","Moment",1,1,1,NA,NA
"5201","Eutopie","gut",1,1,NA,NA,NA
"5202","kulturell","Qualitat",1,1,NA,NA,NA
"5203","individuell","Gewinn",1,1,NA,NA,NA
"5204","organisi","Erhaltung",1,1,NA,NA,NA
"5205","neu","Flasche",1,1,NA,NA,NA
"5206","echt","Veränderung",1,1,NA,NA,NA
"5207","Stadt","tief",1,1,NA,NA,NA
"5208","gegenwärtig","Moment",1,1,NA,NA,NA
"5209","neugierig","Kombination",1,1,NA,NA,NA
"5210","neu","Kombination",1,1,NA,NA,NA
"5211","alt","farbig",1,1,NA,NA,NA
"5212","farbig","Glasstücke",1,1,NA,NA,NA
"5213","unvorstellbar","Weise",1,1,NA,1,NA
"5214","Weise","mächtig",1,1,NA,1,NA
"5215","Konflikt","Erschütterung",1,1,NA,1,NA
"5216","schnell","Abstand",1,1,NA,1,NA
"5217","wirtschaftlich","Beziehung",1,1,NA,1,NA
"5218","intakt","Wohn",1,1,NA,1,NA
"5219","gerecht","Wohnung",1,1,NA,1,NA
"5220","digital","Zugang",1,1,NA,1,NA
"5221","lokal","Ladenbesitzer",1,1,NA,1,NA
"5222","Pandemie","entstanden",1,1,NA,1,NA
"5223","entstanden","Selbsthilfegruppe",1,1,NA,1,NA
"5224","wichtig","sozial",1,1,NA,1,NA
"5225","sozial","Zusammenhalt",1,1,NA,1,NA
"5226","zumutbar","Entfernung",1,1,NA,1,NA
"5227","Ansammlung","autonom",1,1,NA,1,NA
"5228","autonom","mittelalterlich",1,1,NA,1,NA
"5229","mittelalterlich","Dorf",1,1,NA,1,NA
"5230","ständig","Krisenzustand",1,1,NA,1,NA
"5231","fraktal","Natur",1,1,NA,1,NA
"5232","dynamisch","Ort|Orten",1,1,NA,1,NA
"5233","Ansammlung","verbunden",1,1,NA,1,NA
"5234","verbunden","Viertel",1,1,NA,1,NA
"5235","eigen","kulturell",1,1,NA,1,NA
"5236","kulturell","Geschichte",1,1,NA,1,NA
"5237","Hop","Kulture",1,1,NA,1,NA
"5238","ganz","Arbeit",1,1,NA,1,NA
"5239","stadtweit","Dienst",1,1,NA,1,NA
"5240","gemeinsam","Konzept",1,1,NA,1,NA
"5241","primär","menschlich",1,1,NA,1,NA
"5242","innovativ","menschlich",1,1,NA,1,NA
"5243","vorherrschend","urban",1,1,NA,1,NA
"5244","urban","Trend",1,1,NA,1,NA
"5245","Milliarde","städtisch",1,1,NA,1,NA
"5246","städtisch","Arm|Arme",1,1,NA,1,NA
"5247","informell","Siedlunge",1,1,NA,1,NA
"5248","dystopisch","Geisterstadt",1,1,NA,1,NA
"5249","Million","Grundstück",1,1,NA,1,NA
"5250","gegenläufig","Trend",1,1,NA,1,NA
"5251","seelenlos","Misserfolge",1,1,NA,1,NA
"5252","schlecht","Ort",1,1,NA,1,NA
"5253","schottisch","Universalgelehrt",1,1,NA,1,NA
"5254","bestmöglich","Manifestation",1,1,NA,1,NA
"5255","überraschend","Beständigkeit",1,1,NA,NA,NA
"5256","Bereich","Stadt",1,1,NA,NA,NA
"5257","gemischt","Stadtentwicklung",1,1,NA,NA,NA
"5258","schwer","Schock",1,1,NA,NA,NA
"5259","notwendig","Einrichtung",1,1,NA,NA,NA
"5260","Verkehrsmittel","erreichbar",1,1,NA,NA,NA
"5261","wirkungsvoll","Instrument",1,1,NA,NA,NA
"5262","langjährig","Stadtplaner",1,1,NA,NA,NA
"5263","historisch","städtisch",1,1,NA,NA,NA
"5264","städtisch","Entwicklungsmuster",1,1,NA,NA,NA
"5265","mischen","genutzt",1,1,NA,NA,NA
"5266","genutzt","Viertel",1,1,NA,NA,NA
"5267","neu","Schläuchen",1,1,NA,NA,NA
"5268","neu","Rahmen",1,1,NA,NA,NA
"5269","global","Urbanismusbewegung",1,1,NA,NA,NA
"5270","unvollständig","Antwort",1,1,NA,NA,NA
"5271","progressiv","Stadtplanung",1,1,NA,NA,NA
"5272","gesamt","Bedarf",1,1,NA,NA,NA
"5273","verkehrstechnisch","Entfernung",1,1,NA,NA,NA
"5274","Gemeinde","jahrelang",1,1,NA,NA,NA
"5275","weltweit","Verwendung",1,1,NA,NA,NA
"5276","Idee","ernst",1,1,NA,NA,NA
"5277","zentral","Faktor",1,1,NA,NA,NA
"5278","zentral","städtebaulich",1,1,NA,NA,NA
"5279","städtebaulich","Faktor",1,1,NA,NA,NA
"5280","landwirtschaftlich","Revolution",1,1,NA,NA,NA
"5281","dauerhaft","Handelsplätzen",1,1,NA,NA,NA
"5282","vorherrschend","Verkehrsmittel",1,1,NA,NA,NA
"5283","städtisch","Geografie",1,1,NA,NA,NA
"5284","lang","Pendelwegen",1,1,NA,NA,NA
"5285","wirtschaftlich","Motor",1,1,NA,NA,NA
"5286","folgend","Abbildung",1,1,NA,NA,NA
"5287","räumlich","Beziehung",1,1,NA,NA,NA
"5288","kulturell","Annehmlichkeit",1,1,NA,NA,NA
"5289","menschlich","Wunsch",1,1,NA,NA,NA
"5290","unmittelbar","Reichweite",1,1,NA,NA,NA
"5291","eigen","Haustür",1,1,NA,NA,NA
"5292","ähnlich","Erholungsmuster",1,1,NA,NA,NA
"5293","hoch","Ziel",1,1,NA,NA,NA
"5294","hoch","Ziele",1,1,NA,NA,NA
"5295","angeblich","Waldbrand",1,NA,1,NA,NA
"5296","wenig","Freiheit",1,NA,1,NA,NA
"5297","zentral","Macht",1,NA,1,NA,NA
"5298","menschlich","Krankheit",1,NA,1,NA,NA
"5299","❤️","Unterstützung",1,NA,1,NA,NA
"5300","ernsthaft","Risiko",1,NA,1,NA,NA
"5301","KATASTROPHENFALL‼","️",1,NA,1,NA,NA
"5302","legitim","international",1,NA,1,NA,NA
"5303","international","Notwehrrecht",1,NA,1,NA,NA
"5304","global","Klima",1,NA,1,NA,NA
"5305","vorgeschlagen","Änderung",1,NA,1,NA,NA
"5306","vage","Wortfolge",1,NA,1,NA,NA
"5307","Phrasen","verkaufen",1,NA,1,NA,NA
"5308","total","Macht",1,NA,1,NA,NA
"5309","weitsichtig","Schachzug",1,NA,1,NA,NA
"5310","Ausnahmezustand","weltweit",1,NA,1,NA,NA
"5311","gleich","Farbe",1,NA,1,NA,NA
"5312","Woche","schwerpunktmäßig",1,NA,1,NA,NA
"5313","unabhängig","Nahrungsversorgung",1,NA,1,NA,NA
"5314","Regierung","klein",1,NA,1,NA,NA
"5315","mittelständisch","Landwirt",1,NA,1,NA,NA
"5316","Betrieb","dauerhaft",1,NA,1,NA,NA
"5317","klein","landwirtschaftlich",1,NA,1,NA,NA
"5318","wichtig","Frage",1,NA,1,NA,NA
"5319","zweit","Regierung",1,NA,1,NA,NA
"5320","dienstrechtlich","Verfehlung",1,NA,1,NA,NA
"5321","nah","Hype",1,NA,1,NA,NA
"5322","Beispiel","zukünftig",1,NA,1,NA,NA
"5323","Verfehl","völlig",1,NA,1,NA,NA
"5324","völlig","irrational",1,NA,1,NA,NA
"5325","irrational","Klimaziel",1,NA,1,NA,NA
"5326","elektronisch","Straßensperrung",1,NA,1,NA,NA
"5327","saftig","Bußgeld",1,NA,1,NA,NA
"5328","aktuell","Pandemieplan",1,NA,1,NA,NA
"5329","Abgabe","nationalstaatlich",1,NA,1,NA,NA
"5330","nationalstaatlich","Souveränität",1,NA,1,NA,NA
"5331","nebenwirkungsreich","Maßnahme",1,NA,1,NA,NA
"5332","alternativlos","Rettung",1,NA,1,NA,NA
"5333","Kanal","verbreiten",1,NA,1,NA,NA
"5334","unbedingt","lesenswert",1,NA,1,NA,NA
"5335","neu","Chef",1,NA,1,NA,NA
"5336","heutig","Staatssekretär",1,NA,1,NA,NA
"5337","t.me/CompactMagazin","Einstimmung",1,NA,1,NA,NA
"5338","Klimaschutz","ganz",1,NA,1,NA,NA
"5339","staatlich","verordnet",1,NA,1,NA,NA
"5340","verordnet","Klimalockdowns",1,NA,1,NA,NA
"5341","Minute","Bewegungsradius",1,NA,1,NA,NA
"5342","𝙕𝙪𝙨𝙖𝙢𝙢𝙚𝙣","𝙬𝙞𝙧𝙠𝙚𝙣",1,NA,1,NA,NA
"5343","@Demotermine","natürlich",1,NA,1,NA,NA
"5344","zweifellos","drastisch",1,NA,1,NA,NA
"5345","dystopisch","Zukunfts",1,NA,1,NA,NA
"5346","bevorstehend","#Klima-#Lockdowns",1,NA,1,NA,NA
"5347","#allesFAKE🤫","#deutscherettendiewelt🥴",1,NA,1,NA,NA
"5348","#deutscherettendiewelt🥴","#enteignung",1,NA,1,NA,NA
"5349","ideologieverblendet","Grüne",1,NA,1,NA,NA
"5350","totalitäre","Theater",1,NA,1,NA,NA
"5351","Sat","Bericht",1,NA,1,NA,NA
"5352","erstaunlich","kritisch",1,NA,1,NA,NA
"5353","schwerst","Geschädigte",1,NA,1,NA,NA
"5354","echt","Kritiker",1,NA,1,NA,NA
"5355","Kritiker","Fazit",1,NA,1,NA,NA
"5356","beinhalten","kontrolliert",1,NA,1,NA,NA
"5357","kontrolliert","Gesellschaft",1,NA,1,NA,NA
"5358","@SvenLiebichChat","Schluß",1,NA,1,NA,NA
"5359","Mental","Vorbereitung",1,NA,1,NA,NA
"5360","eigen","Inkompetenz",1,NA,1,NA,NA
"5361","absichtsvoll","Zerstörung",1,NA,1,NA,NA
"5362","allgemein","Infrastruktur",1,NA,1,NA,NA
"5363","täglich","Grüße",1,NA,1,NA,NA
"5364","satirisch","Form",1,NA,1,NA,NA
"5365","Regierende","laut",1,NA,1,NA,NA
"5366","stark","angegriffene",1,NA,1,NA,NA
"5367","angegriffene","sozial",1,NA,1,NA,NA
"5368","sozial","Gefug",1,NA,1,NA,NA
"5369","Gefug","unser",1,NA,1,NA,NA
"5370","aus⁉","️",1,NA,1,NA,NA
"5371","wirklich","Faktenlage",1,NA,1,NA,NA
"5372","wissenschaftlich","Konsen",1,NA,1,NA,NA
"5373","ballen","Meldung",1,NA,1,NA,NA
"5374","vermeintlich","zusätzlich",1,NA,1,NA,NA
"5375","zusätzlich","Erwärmung",1,NA,1,NA,NA
"5376","Erde","verantwortlich",1,NA,1,NA,NA
"5377","Geschmack","definitiv",1,NA,1,NA,NA
"5378","vermeintlich","Anhebung",1,NA,1,NA,NA
"5379","vermeintlich","Bewusstseinswandel",1,NA,1,NA,NA
"5380","etwaig","Verbrechen",1,NA,1,NA,NA
"5381","Sanktion","⬜️",1,NA,1,NA,NA
"5382","Lockdowns""","❗️",1,NA,1,NA,NA
"5383","r","Diplomat",1,NA,1,NA,NA
"5384","utopisch","Entwicklung",1,NA,1,NA,NA
"5385","lkür.","Grundrechtsentzug",1,NA,1,NA,NA
"5386","erschreckend","Resultat",1,NA,1,NA,NA
"5387","politisch","Willkür",1,NA,1,NA,NA
"5388","Bundesverfassungsgericht","offiziell",1,NA,1,NA,NA
"5389","lebenslang","Lockdown",1,NA,1,NA,NA
"5390","eifrig","Verfechter",1,NA,1,NA,NA
"5391","weit","wirksam",1,NA,1,NA,NA
"5392","Geldstrafe","überqu",1,NA,1,NA,NA
"5393","überqu","•Der",1,NA,1,NA,NA
"5394","•Der","örtlich",1,NA,1,NA,NA
"5395","örtlich","Gewerkschaftsführer",1,NA,1,NA,NA
"5396","drakonisch","Verbot",1,NA,1,NA,NA
"5397","⬇️","Bundesgesundheitsminister",1,NA,1,NA,NA
"5398","neu","Suhrkamp",1,NA,1,NA,NA
"5399","selbstgeschaffen","Problem",1,NA,1,NA,NA
"5400","grundgesetzlich","Einwand",1,NA,1,NA,NA
"5401","Einwand","behindert",1,NA,1,NA,NA
"5402","abrupt","Kehrtwende",1,NA,1,NA,NA
"5403","früh","verfassungsidealistisch",1,NA,1,NA,NA
"5404","verfassungsidealistisch","denken",1,NA,1,NA,NA
"5405","lang","Schlaf",1,NA,1,NA,NA
"5406","dystopisch","Grundlage",1,NA,1,NA,NA
"5407","übermächtig","Bedrohung",1,NA,1,NA,NA
"5408","menschlich","Faktor",1,NA,1,NA,NA
"5409","technokratisch","lösung",1,NA,1,NA,NA
"5410","unkritisch","Verbreitung",1,NA,1,NA,NA
"5411","unmenschlich","gute",1,NA,1,NA,NA
"5412","🔥de[","r",1,NA,1,NA,NA
"5413","r","Mensch",1,NA,1,NA,NA
"5414","Emission","reduziert🤡",1,NA,1,NA,NA
"5415","australisch","Autor",1,NA,1,NA,NA
"5416","drastisch","Szenario",1,NA,1,NA,NA
"5417","groß","Schlaf",1,NA,1,NA,NA
"5418","Schwindel","Panik",1,NA,1,NA,NA
"5419","wirtschaftlich","Grundlage",1,NA,1,NA,NA
"5420","fanatisch","Klima",1,NA,1,NA,NA
"5421","einschneidend","Konsequenz",1,NA,1,NA,NA
"5422","passend","Buch",1,NA,1,NA,NA
"5423","korrekt","Sprachzensur",1,NA,1,NA,NA
"5424","unangenehm","Wahrheit",1,NA,1,NA,NA
"5425","enorm","Übersterblichkeit",1,NA,1,NA,NA
"5426","Au","illegal",1,NA,1,NA,NA
"5427","systematisch","legal",1,NA,1,NA,NA
"5428","legal","Einwanderer",1,NA,1,NA,NA
"5429","versuchen","Ganser",1,NA,1,NA,NA
"5430","https://t.me/VerschwoerungsKanal","Brot",1,NA,1,NA,NA
"5431","Zeit","vermeintlich",1,NA,1,NA,NA
"5432","vermeintlich","kritisch",1,NA,1,NA,NA
"5433","kritisch","Beitrag",1,NA,1,NA,NA
"5434","erzeugt","Narrative",1,NA,1,NA,NA
"5435","entsprechend","Labor",1,NA,1,NA,NA
"5436","Steuergeld","interessant",1,NA,1,NA,NA
"5437","Test","faktisch",1,NA,1,NA,NA
"5438","Zukünftig","Maßnahme",1,NA,1,NA,NA
"5439","entsprechend","erzeugen",1,NA,1,NA,NA
"5440","erzeugen","Ideologie",1,NA,1,NA,NA
"5441","Lüge","befindlich",1,NA,1,NA,NA
"5442","erwart","Rekord",1,NA,1,NA,NA
"5443","spät","Frühjahr",1,NA,1,NA,NA
"5444","weltweit","Rekordtemperatur",1,NA,1,NA,NA
"5445","warm","Jahr",1,NA,1,NA,NA
"5446","groß","Trockenheit",1,NA,1,NA,NA
"5447","extrem","Wetter",1,NA,1,NA,NA
"5448","rechtlich","Problem",1,NA,1,NA,NA
"5449","entsprechend","gravierender",1,NA,1,NA,NA
"5450","gravierender","Eingriff",1,NA,1,NA,NA
"5451","Minute","Freiheit",1,NA,1,NA,NA
"5452","genehmigt","Route",1,NA,1,NA,NA
"5453","einfach","rübergehen",1,NA,1,NA,NA
"5454","privat","spheres",1,NA,1,NA,NA
"5455","state","lawyers",1,NA,1,NA,NA
"5456","lawyers","consider",1,NA,1,NA,NA
"5457","consider","unconstitutional",1,NA,1,NA,NA
"5458","coerciv","measuer",1,NA,1,NA,NA
"5459","government","ha",1,NA,1,NA,NA
"5460","forc","privat",1,NA,1,NA,NA
"5461","to","save.‼️‼️",1,NA,1,NA,NA
"5462","weitreichend","Gesetz",1,NA,1,NA,NA
"5463","Milliarde","neu",1,NA,1,NA,NA
"5464","neu","steuern",1,NA,1,NA,NA
"5465","neu","Diktatorisch",1,NA,1,NA,NA
"5466","Diktatorisch","Machtbefugnis",1,NA,1,NA,NA
"5467","beenden","d[",1,NA,1,NA,NA
"5468","Anzahl","unvorstellbar",1,NA,1,NA,NA
"5469","geschädigt","Kind",1,NA,1,NA,NA
"5470","gespaltende","Land",1,NA,1,NA,NA
"5471","hilflos","Impfopfer",1,NA,1,NA,NA
"5472","Angst","versetzt",1,NA,1,NA,NA
"5473","versetzt","Mensch",1,NA,1,NA,NA
"5474","gut","aktuell",1,NA,1,NA,NA
"5475","aktuell","gründen",1,NA,1,NA,NA
"5476","Anfang","2021‼",1,NA,1,NA,NA
"5477","2021‼","️",1,NA,1,NA,NA
"5478","folgend","Aussage",1,NA,1,NA,NA
