"","term1","term2","cooc","fifteen_minutes","climate_lockdown","ulez","insect"
"2039","odd","coincidence",3,NA,NA,3,NA
"2040","share","➡https://t.me/realuniversalnews",3,NA,NA,1,2
"2041","councillor","election",3,NA,NA,3,NA
"2042","new","Lockdown",3,NA,NA,3,NA
"2043","covid","restriction",3,NA,NA,3,NA
"2044","party","leader",3,NA,NA,2,1
"2045","subtle","way",3,NA,NA,NA,3
"2046","american","singer",3,NA,NA,NA,3
"2047","huge","fan",3,NA,NA,NA,3
"2048","fan","base",3,NA,NA,NA,3
"2049","other","novel",3,NA,NA,NA,3
"2050","conscious","alternative",3,NA,NA,NA,3
"2051","luxury","product",3,NA,NA,NA,3
"2052","organic","production",3,NA,NA,NA,3
"2053","production","related",3,NA,NA,NA,3
"2054","food","unlock",3,NA,NA,NA,3
"2055","good","health",3,NA,NA,NA,3
"2056","slick","marketing",3,NA,NA,NA,3
"2057","marketing","campaigns",3,NA,NA,NA,3
"2058","important","conversation",3,NA,NA,NA,3
"2059","major","brand",3,NA,NA,NA,3
"2060","cancerous","tumor",3,NA,NA,NA,3
"2061","mi-vegan","mi-insectes",3,NA,NA,NA,3
"2062","n’est","pa",3,NA,NA,NA,3
"2063","pa","franchement",3,NA,NA,NA,3
"2064","franchement","une",3,NA,NA,NA,3
"2065","une","réussite",3,NA,NA,NA,3
"2066","Man","s’est",3,NA,NA,NA,3
"2067","s’est","transformé",3,NA,NA,NA,3
"2068","fragile","man",3,NA,NA,NA,3
"2069","man","et",3,NA,NA,NA,3
"2070","ne","peut",3,NA,NA,NA,3
"2071","peut","pa",3,NA,NA,NA,3
"2072","pa","dire",3,NA,NA,NA,3
"2073","dire","que",3,NA,NA,NA,3
"2074","soit","une",3,NA,NA,NA,3
"2075","une","publicité",3,NA,NA,NA,3
"2076","publicité","flatteuse",3,NA,NA,NA,3
"2077","mai","sous",3,NA,NA,NA,3
"2078","sous","-fifre",3,NA,NA,NA,3
"2079","à","son",3,NA,NA,NA,3
"2080","son","insu",3,NA,NA,NA,3
"2081","que","choisir",3,NA,NA,NA,3
"2082","choisir","de",3,NA,NA,NA,3
"2083","de","servir",3,NA,NA,NA,3
"2084","servir","l’agenda",3,NA,NA,NA,3
"2085","do","siècle",3,NA,NA,NA,3
"2086","new","half",3,NA,NA,NA,3
"2087","talented","actor",3,NA,NA,NA,3
"2088","fierce","opposition",3,NA,NA,NA,3
"2089","powerful","natural",3,NA,NA,NA,3
"2090","food","grade",3,NA,NA,NA,3
"2091","guinea","pig",3,NA,NA,NA,3
"2092","few","week",3,NA,NA,NA,3
"2093","healthy","garden",3,NA,NA,NA,3
"2094","protein","bar",3,NA,NA,NA,3
"2095","dass","sie",3,NA,NA,NA,3
"2096","commercial","insect",3,NA,NA,NA,3
"2097","bird","hide",3,NA,NA,NA,3
"2098","digestive","system",3,NA,NA,NA,3
"2099","skin","infection",3,NA,NA,NA,3
"2100","methane","emission",3,NA,NA,NA,3
"2101","litmus","test",3,NA,NA,NA,3
"2102","symbiotic","relationship",3,NA,NA,NA,3
"2103","chocolate","confectionery",3,NA,NA,NA,3
"2104","diet","consists",3,NA,NA,NA,3
"2105","cold","application",3,NA,NA,NA,3
"2106","uric","acid",3,NA,NA,NA,3
"2107","hot","water",3,NA,NA,NA,3
"2108","🟨JOIN➡️","@SapphireSkyeOfficial",3,NA,NA,NA,3
"2109","rich","source",3,NA,NA,NA,3
"2110","cancer","cell",3,NA,NA,NA,3
"2111","acheta","domesticus",3,NA,NA,NA,3
"2112","many","health",3,NA,NA,NA,3
"2113","future","food",3,NA,NA,NA,3
"2114","essential","amino",3,NA,NA,NA,3
"2115","dna","sequence",3,NA,NA,NA,3
"2116","severe","damage",3,NA,NA,NA,3
"2117","sex","chromosome",3,NA,NA,NA,3
"2118","carnivore","diet",3,NA,NA,NA,3
"2119","cake","glaze",3,NA,NA,NA,3
"2120","liver","cheese",3,NA,NA,NA,3
"2121","rice","pudding",3,NA,NA,NA,3
"2122","artificial","🧬DNa",3,NA,NA,NA,3
"2123","🧬DNa","sequence",3,NA,NA,NA,3
"2124","acid","profile",3,NA,NA,NA,3
"2125","snack","food",3,NA,NA,NA,3
"2126","lesser","mealworm",3,NA,NA,NA,3
"2127","Latin","name",3,NA,NA,NA,3
"2128","current","food",3,NA,NA,NA,3
"2129","top","level",3,NA,NA,NA,3
"2130","food","market",3,NA,NA,NA,3
"2131","several","food",3,NA,NA,NA,3
"2132","dry","pre-mix",3,NA,NA,NA,3
"2133","people","allergic",3,NA,NA,NA,3
"2134","recent","approval",3,NA,NA,NA,3
"2135","mold","beetle",3,NA,NA,NA,3
"2136","food","such",3,NA,NA,NA,3
"2137","we","conspiracy",3,NA,NA,NA,3
"2138","Swiss","ski",3,NA,NA,NA,3
"2139","quality","food",3,NA,NA,NA,3
"2140","minute","town",3,NA,NA,NA,3
"2141","strict","social",3,NA,NA,NA,3
"2142","social","rationing",3,NA,NA,NA,3
"2143","fresh","fruit",3,NA,NA,NA,3
"2144","acetic","acid",3,NA,NA,NA,3
"2145","rain","clouds",3,NA,NA,NA,3
"2146","prevent","rain",3,NA,NA,NA,3
"2147","acute","situation",3,NA,NA,NA,3
"2148","sustainable","diet",3,NA,NA,NA,3
"2149","large","animal",3,NA,NA,NA,3
"2150","canale","t.me/ugofuoco",3,NA,NA,NA,3
"2151","short","time",3,NA,NA,NA,3
"2152","war","time",3,NA,NA,NA,3
"2153","time","mobilization",3,NA,NA,NA,3
"2154","base","bullshit",3,NA,NA,NA,3
"2155","folic","acid",3,NA,NA,NA,3
"2156","juice","fast",3,NA,NA,NA,3
"2157","other","food",3,NA,NA,NA,3
"2158","largest","cellular",3,NA,NA,NA,3
"2159","cellular","agriculture",3,NA,NA,NA,3
"2160","agriculture","investment",3,NA,NA,NA,3
"2161","plant","meat",3,NA,NA,NA,3
"2162","plant","milk",3,NA,NA,NA,3
"2163","weather","warfare",3,NA,NA,NA,3
"2164","pesticide","usage",3,NA,NA,NA,3
"2165","real","cause",3,NA,NA,NA,3
"2166","food","narrative",3,NA,NA,NA,3
"2167","blatant","nudging",3,NA,NA,NA,3
"2168","more","celebrity",3,NA,NA,NA,3
"2169","celebrity","chef",3,NA,NA,NA,3
"2170","cricket","protein",3,NA,NA,NA,3
"2171","much","truth",3,NA,NA,NA,3
"2172","royal","name",3,NA,NA,NA,3
"2173","National","Parks",3,NA,NA,NA,3
"2174","mountainous","region",3,NA,NA,NA,3
"2175","tv","game",3,NA,NA,NA,3
"2176","major","supermarket",3,NA,NA,NA,3
"2177","stock","insect",3,NA,NA,NA,3
"2178","cheap","food",3,NA,NA,NA,3
"2179","big","thing",3,NA,NA,NA,3
"2180","unborn","child",3,NA,NA,NA,3
"2181","fish","tank",3,NA,NA,NA,3
"2182","few","drop",3,NA,NA,NA,3
"2183","rapid","healing",3,NA,NA,NA,3
"2184","spray","bottle",3,NA,NA,NA,3
"2185","valuable","education",3,NA,NA,NA,3
"2186","totalitarian","communistic",3,NA,NA,NA,3
"2187","billionaire","elites",3,NA,NA,NA,3
"2188","mere","sight",3,NA,NA,NA,3
"2189","african","child",3,NA,NA,NA,3
"2190","mopane","worm",3,NA,NA,NA,3
"2191","more","graphene",3,NA,NA,NA,3
"2192","common","insects",3,NA,NA,NA,3
"2193","NEW","York",3,NA,NA,NA,3
"2194","York","time",3,NA,NA,NA,3
"2195","grub","worm",3,NA,NA,NA,3
"2196","insects","such",3,NA,NA,NA,3
"2197","alternative","Protein",3,NA,NA,NA,3
"2198","soy","protein",3,NA,NA,NA,3
"2199","cricket","snack",3,NA,NA,NA,3
"2200","policy","proposal",3,NA,NA,NA,3
"2201","open","society",3,NA,NA,NA,3
"2202","klaus","schwab",3,NA,NA,NA,3
"2203","blood","clot",3,NA,NA,NA,3
"2204","african","caterpillar",3,NA,NA,NA,3
"2205","livestock","feed",3,NA,NA,NA,3
"2206","consume","insect",3,NA,NA,NA,3
"2207","food","web",3,NA,NA,NA,3
"2208","real","steak",3,NA,NA,NA,3
"2209","world","hunger",3,NA,NA,NA,3
"2210","cricket","flour",3,NA,NA,NA,3
"2211","meat","production",3,NA,NA,NA,3
"2212","more","propaganday",3,NA,NA,NA,3
"2213","end","point",3,NA,NA,NA,3
"2214","agenda","line",3,NA,NA,NA,3
"2215","celeb","puppets",3,NA,NA,NA,3
"2216","french","mealworm",3,NA,NA,NA,3
"2217","protein","company",3,NA,NA,NA,3
"2218","bug","campaign",3,NA,NA,NA,3
"2219","feeding","insect",3,NA,NA,NA,3
"2220","food","supplies",3,NA,NA,NA,3
"2221","public","enter",3,NA,NA,NA,3
"2222","destructive","climate",3,NA,NA,NA,3
"2223","climate","ideology",3,NA,NA,NA,3
"2224","farming","sector",3,NA,NA,NA,3
"2225","modern","civilization",3,NA,NA,NA,3
"2226","Social🔗","https://truthsocial.com/@grasshopper17tafkag",3,NA,NA,NA,3
"2227","final","authorisation",3,NA,NA,NA,3
"2228","market","approval",3,NA,NA,NA,3
"2229","sustainable","protein",3,NA,NA,NA,3
"2230","many","denier",3,NA,NA,NA,3
"2231","largest","landowner",3,NA,NA,NA,3
"2232","feudal","lord",3,NA,NA,NA,3
"2233","normal","natural",3,NA,NA,NA,3
"2234","giant","cricket",3,NA,NA,NA,3
"2235","cricket","food",3,NA,NA,NA,3
"2236","proteine","​​alternative",3,NA,NA,NA,3
"2237","more","regulation",3,NA,NA,NA,3
"2238","🆘JOIN➡️","@SapphireSkyeOfficial",3,NA,NA,NA,3
"2239","climate","warming",3,NA,NA,NA,3
"2240","environmental","issue",3,NA,NA,NA,3
"2241","success","rate",3,NA,NA,NA,3
"2242","control","method",3,NA,NA,NA,3
"2243","root","system",3,NA,NA,NA,3
"2244","more","insects",3,NA,NA,NA,3
"2245","final","attack",3,NA,NA,NA,3
"2246","high","crime",3,NA,NA,NA,3
"2247","permanent","basis",3,NA,NA,NA,3
"2248","cricket","show",3,NA,NA,NA,3
"2249","processing","feed",3,NA,NA,NA,3
"2250","equal","part",3,NA,NA,NA,3
"2251","cabbage","moth",3,NA,NA,NA,3
"2252","tea","spoon",3,NA,NA,NA,3
"2253","spray","recipe",3,NA,NA,NA,3
"2254","insect","such",3,NA,NA,NA,3
"2255","interesting","fact",3,NA,NA,NA,3
"2256","up","insect",3,NA,NA,NA,3
"2257","big","savings",3,NA,NA,NA,3
"2258","environmental","benefit",3,NA,NA,NA,3
"2259","body","odor",3,NA,NA,NA,3
"2260","unsalted","raw",3,NA,NA,NA,3
"2261","raw","meat",3,NA,NA,NA,3
"2262","stomach","problem",3,NA,NA,NA,3
"2263","many","animal",3,NA,NA,NA,3
"2264","people","insect",3,NA,NA,NA,3
"2265","lab","grown",3,NA,NA,NA,3
"2266","avian","influenza",3,NA,NA,NA,3
"2267","skin","disease",3,NA,NA,NA,3
"2268","release","tube",3,NA,NA,NA,3
"2269","long","life",3,NA,NA,NA,3
"2270","other","insects",3,NA,NA,NA,3
"2271","insect","safe",3,NA,NA,NA,3
"2272","astral","projection",3,NA,NA,NA,3
"2273","insect","repellant",3,NA,NA,NA,3
"2274","nest","box",3,NA,NA,NA,3
"2275","edible","food",3,NA,NA,NA,3
"2276","soar","food",3,NA,NA,NA,3
"2277","caper","bush",3,NA,NA,NA,3
"2278","flower","bud",3,NA,NA,NA,3
"2279","important","role",3,NA,NA,NA,3
"2280","strategic","partner",3,NA,NA,NA,3
"2281","fundamentally","transform",3,NA,NA,NA,3
"2282","non-traditional","protein",3,NA,NA,NA,3
"2283","extensive","work",3,NA,NA,NA,3
"2284","protein","powder",3,NA,NA,NA,3
"2285","pea","protein",3,NA,NA,NA,3
"2286","single","cell",3,NA,NA,NA,3
"2287","cell","protein",3,NA,NA,NA,3
"2288","mealworm","powder",3,NA,NA,NA,3
"2289","fifth","dimension",3,NA,NA,NA,3
"2290","wave","frequency",3,NA,NA,NA,3
"2291","witch","hunt",3,NA,NA,NA,3
"2292","Great","Awakening",3,NA,NA,NA,3
"2293","fewer","natural",3,NA,NA,NA,3
"2294","safety","agency",3,NA,NA,NA,3
"2295","like","insect",3,NA,NA,NA,3
"2296","civil","war",3,NA,NA,NA,3
"2297","special","operation",3,NA,NA,NA,3
"2298","operation","division",3,NA,NA,NA,3
"2299","gene","region",3,NA,NA,NA,3
"2300","survival","dependent",3,NA,NA,NA,3
"2301","coercive","diplomacy",3,NA,NA,NA,3
"2302","friendly","solution",3,NA,NA,NA,3
"2303","impending","food",3,NA,NA,NA,3
"2304","food","agenda",3,NA,NA,NA,3
"2305","bad","actor",3,NA,NA,NA,3
"2306","protein","intake",3,NA,NA,NA,3
"2307","insect","product",3,NA,NA,NA,3
"2308","insect","meal",3,NA,NA,NA,3
"2309","density","level",3,NA,NA,NA,3
"2310","second","density",3,NA,NA,NA,3
"2311","level","life",3,NA,NA,NA,3
"2312","new","human",3,NA,NA,NA,3
"2313","human","superfood",3,NA,NA,NA,3
"2314","market","bug",3,NA,NA,NA,3
"2315","huge","elite",3,NA,NA,NA,3
"2316","contain","insect",3,NA,NA,NA,3
"2317","agriculture","minister",3,NA,NA,NA,3
"2318","european","Parlament",3,NA,NA,NA,3
"2319","genetic","diversity",3,NA,NA,NA,3
"2320","twisted","sadistic",3,NA,NA,NA,3
"2321","sadistic","kick",3,NA,NA,NA,3
"2322","wind","turbine",2,1,NA,1,NA
"2323","transgender","promotion",2,1,NA,NA,1
"2324","same","reason",2,1,NA,1,NA
"2325","food","⛔️",2,2,NA,NA,NA
"2326","other","functionality",2,2,NA,NA,NA
"2327","Health","status",2,2,NA,NA,NA
"2328","credit","history",2,2,NA,NA,NA
"2329","criminal","record",2,2,NA,NA,NA
"2330","city","enforcement",2,2,NA,NA,NA
"2331","new","government",2,1,NA,1,NA
"2332","covid","era",2,1,1,NA,NA
"2333","pm","🟨",2,2,NA,NA,NA
"2334","yellow","freedom",2,2,NA,NA,NA
"2335","freedom","board",2,2,NA,NA,NA
"2336","board","🟨",2,2,NA,NA,NA
"2337","play","area",2,1,NA,NA,1
"2338","greenhouse","effect",2,1,NA,1,1
"2339","positive","future",2,2,NA,NA,NA
"2340","Dr","André",2,2,NA,NA,NA
"2341","virtual","seat",2,1,NA,NA,1
"2342","timeless","event",2,1,NA,NA,1
"2343","intensive","farming",2,1,NA,NA,1
"2344","car","journey",2,1,1,NA,NA
"2345","american","thought",2,2,1,NA,NA
"2346","thought","leader",2,2,1,NA,NA
"2347","net","-positive",2,2,NA,NA,NA
"2348","-positive","future",2,2,NA,NA,NA
"2349","time","zone",2,1,NA,NA,1
"2350","zone","guide",2,1,NA,NA,1
"2351","pm","cat",2,1,NA,NA,1
"2352","checkpoint","city",2,2,NA,NA,NA
"2353","id","check",2,2,NA,NA,NA
"2354","local","taxes",2,2,NA,NA,NA
"2355","taxes","local",2,2,NA,NA,NA
"2356","local","Police",2,2,NA,NA,NA
"2357","certain","perimeter",2,2,NA,NA,NA
"2358","certain","amount",2,2,NA,NA,NA
"2359","parliament","member",2,2,NA,NA,NA
"2360","day","today",2,2,NA,NA,NA
"2361","practical","outreach",2,2,NA,NA,NA
"2362","mission","meet",2,2,NA,NA,NA
"2363","infrastructure","change",2,1,NA,1,NA
"2364","pudieron","con",2,2,NA,NA,NA
"2365","con","la",2,2,NA,NA,NA
"2366","student","union",2,2,NA,NA,NA
"2367","pr","date",2,2,NA,NA,NA
"2368","5tr","date",2,2,NA,NA,NA
"2369","location","TBC",2,2,NA,NA,NA
"2370","several","time",2,1,NA,NA,1
"2371","same","regime",2,2,NA,NA,NA
"2372","mayoral","election",2,1,NA,1,NA
"2373","ended","question",2,2,NA,2,NA
"2374","minute","neighborhoods",2,2,NA,1,NA
"2375","pm","people",2,2,NA,2,NA
"2376","future","event",2,2,NA,NA,NA
"2377","event","email",2,2,NA,NA,NA
"2378","chinese","credit",2,2,NA,NA,NA
"2379","scary","thing",2,2,NA,NA,NA
"2380","real","intention",2,1,NA,1,NA
"2381","depopulation","fema",2,1,NA,1,NA
"2382","boiling","water",2,1,NA,NA,1
"2383","single","time",2,2,NA,NA,NA
"2384","Trump","supporter",2,1,NA,1,NA
"2385","day","people",2,1,NA,NA,1
"2386","big","day",2,1,1,NA,NA
"2387","Coronation","Oath",2,1,1,1,NA
"2388","common","law",2,1,NA,1,NA
"2389","record","number",2,2,NA,NA,NA
"2390","food","bank",2,1,1,1,NA
"2391","government","narrative",2,2,NA,NA,NA
"2392","radio","frequency",2,1,NA,NA,1
"2393","game","plan",2,1,NA,1,NA
"2394","mass","immigration",2,2,NA,NA,NA
"2395","neighborhood","area",2,2,NA,NA,NA
"2396","pm","Leed",2,2,NA,NA,NA
"2397","leaflet","related",2,2,NA,NA,NA
"2398","pm","Bst",2,1,NA,NA,1
"2399","person","ticket",2,1,NA,NA,1
"2400","modern","totalitarianism",2,2,NA,NA,NA
"2401","central","banking",2,2,NA,NA,NA
"2402","beautiful","place",2,2,NA,NA,NA
"2403","great","idea",2,2,NA,NA,NA
"2404","beautiful","world",2,1,NA,NA,1
"2405","whole","Covid",2,2,NA,NA,NA
"2406","Covid","madness",2,2,NA,NA,NA
"2407","free","individual",2,2,NA,NA,NA
"2408","democratic","society",2,2,NA,NA,NA
"2409","good","look",2,2,NA,NA,NA
"2410","worst","atrocity",2,2,NA,NA,NA
"2411","hand","leaflet",2,2,NA,NA,NA
"2412","unelected","leader",2,1,NA,NA,1
"2413","large","enough",2,2,NA,NA,NA
"2414","private","enterprisis",2,1,NA,1,NA
"2415","new","fridge",2,2,NA,NA,NA
"2416","whole","time",2,1,NA,NA,1
"2417","public","view",2,1,1,NA,NA
"2418","city","Trackers",2,2,NA,NA,NA
"2419","digital","Tyranny",2,1,1,1,NA
"2420","cashless","currency",2,2,NA,2,NA
"2421","weapon","jab",2,2,NA,2,NA
"2422","city","5g",2,2,NA,2,NA
"2423","draft","plan",2,1,NA,1,NA
"2424","transport","option",2,1,NA,1,NA
"2425","transport","infrastructure",2,2,NA,NA,NA
"2426","urban","design",2,1,NA,1,NA
"2427","rural","residential",2,2,NA,NA,NA
"2428","transport","network",2,1,NA,1,NA
"2429","american","citizen",2,1,NA,1,NA
"2430","guest","segment",2,2,1,NA,NA
"2431","main","goal",2,1,1,NA,NA
"2432","next","plan",2,1,1,1,NA
"2433","single","politician",2,1,NA,NA,1
"2434","small","child",2,1,NA,NA,1
"2435","yellow","card",2,1,1,1,NA
"2436","card","scheme",2,1,1,1,NA
"2437","fake","vaccine",2,1,NA,1,NA
"2438","psy","-op",2,2,NA,NA,NA
"2439","biometric","id",2,1,NA,1,NA
"2440","hit","piece",2,2,NA,NA,NA
"2441","https://www.news.com.au/national/victoria/news/youre-on-notice-alleged-antisocial-behaviour-from-conspiracists-forces-council-to-shut-its-doors/news-story/fc3ea3537ae86c7e5cff0568738437ef","follow",2,2,NA,NA,NA
"2442","it","cash",2,1,NA,1,NA
"2443","Anz","bank",2,2,NA,NA,NA
"2444","cash","withdrawal",2,2,NA,NA,NA
"2445","tower","block",2,2,NA,NA,NA
"2446","control","city",2,2,NA,NA,NA
"2447","trial","set",2,1,1,2,NA
"2448","licence","plate",2,1,1,2,NA
"2449","public","internet",2,1,NA,2,NA
"2450","time","information",2,1,NA,2,NA
"2451","plastic","bollard",2,2,NA,2,NA
"2452","totalitarian","authoritarian",2,2,NA,2,NA
"2453","authoritarian","tyrannical",2,2,NA,2,NA
"2454","tyrannical","communist",2,2,NA,2,NA
"2455","communist","agenda",2,2,NA,2,NA
"2456","execution","plan",2,2,NA,NA,NA
"2457","coup","d’etat",2,2,NA,NA,NA
"2458","frightening","restriction",2,2,NA,NA,NA
"2459","technical","problem",2,2,NA,NA,NA
"2460","universal","income",2,1,NA,NA,1
"2461","best","video",2,1,NA,1,NA
"2462","lethal","injection",2,1,NA,NA,2
"2463","next","month",2,2,NA,NA,NA
"2464","heritage","Party",2,1,NA,1,NA
"2465","other","event",2,1,NA,1,NA
"2466","recognition","scan",2,2,NA,NA,NA
"2467","𝙍𝙚𝙨𝙞𝙨𝙩","𝙖𝙣𝙙",2,2,NA,NA,NA
"2468","𝙖𝙣𝙙","𝙍𝙞𝙨𝙚",2,2,NA,NA,NA
"2469","local","people",2,1,NA,1,NA
"2470","historic","building",2,2,NA,NA,NA
"2471","small","group",2,1,NA,1,NA
"2472","low","credit",2,2,NA,NA,NA
"2473","giant","clue",2,2,NA,NA,NA
"2474","road","closure",2,1,NA,1,NA
"2475","dumb","fuc'ery",2,1,NA,NA,1
"2476","freedom","fighter",2,2,NA,NA,NA
"2477","great","opportunity",2,1,NA,1,NA
"2478","benign","urban",2,2,NA,NA,NA
"2479","essential","service",2,1,NA,1,NA
"2480","medical","care",2,2,NA,1,NA
"2481","fierce","backlash",2,2,NA,NA,NA
"2482","local","group",2,1,NA,1,NA
"2483","local","citizen",2,2,1,1,NA
"2484","alarmist","claim",2,1,NA,1,NA
"2485","broader","picture",2,2,NA,1,NA
"2486","plan","update",2,2,NA,NA,NA
"2487","emergency","service",2,2,NA,1,NA
"2488","measure","such",2,1,1,1,NA
"2489","foreign","minister",2,1,NA,NA,1
"2490","opium","production",2,2,NA,NA,NA
"2491","election","result",2,1,NA,2,NA
"2492","forest","fire",2,1,1,NA,NA
"2493","secret","service",2,2,NA,NA,NA
"2494","minded","folk",2,2,NA,NA,NA
"2495","evil","tyrants",2,1,NA,1,NA
"2496","physical","barriers",2,2,1,NA,NA
"2497","social","security",2,2,NA,NA,NA
"2498","upcoming","local",2,2,NA,1,NA
"2499","new","political",2,1,NA,2,NA
"2500","other","pilot",2,2,NA,NA,NA
"2501","community","example",2,2,NA,NA,NA
"2502","best","explanation",2,2,NA,NA,NA
"2503","bag","today",2,2,NA,NA,NA
"2504","much","room",2,2,NA,NA,NA
"2505","15min","city",2,1,1,NA,NA
"2506","drag","queens",2,1,NA,NA,1
"2507","city","liive",2,2,NA,NA,NA
"2508","city","ghetto",2,1,NA,1,NA
"2509","new","photo",2,2,NA,2,NA
"2510","very","man",2,2,NA,2,NA
"2511","brilliant","detailed",2,2,NA,NA,NA
"2512","detailed","breakdown",2,2,NA,NA,NA
"2513","large","city",2,1,NA,NA,1
"2514","political","system",2,1,NA,NA,1
"2515","insider","admits",2,2,NA,NA,NA
"2516","elite","pedophile",2,2,NA,NA,NA
"2517","pedophile","power",2,2,NA,NA,NA
"2518","upcoming","arrest",2,2,NA,NA,NA
"2519","domestic","terrorist",2,2,NA,NA,NA
"2520","child","policy",2,2,NA,NA,NA
"2521","white","family",2,2,NA,NA,NA
"2522","city","nightmare",2,2,NA,NA,NA
"2523","Liverpool","Council",2,2,NA,NA,NA
"2524","high","definition",2,1,NA,1,NA
"2525","freedom","City",2,2,NA,NA,NA
"2526","central","banks",2,1,NA,1,NA
"2527","thin","air",2,2,NA,NA,NA
"2528","huge","amount",2,1,NA,NA,1
"2529","Excess","deaths",2,2,NA,NA,NA
"2530","more","chinese",2,1,NA,1,NA
"2531","government","rule",2,2,NA,NA,NA
"2532","smart","gate",2,2,NA,NA,NA
"2533","high","enough",2,2,NA,NA,NA
"2534","neighborhood","district",2,2,NA,NA,NA
"2535","freedom","Cities",2,1,NA,1,NA
"2536","good","old",2,1,1,NA,NA
"2537","millimeter","wave",2,1,NA,NA,1
"2538","recent","month",2,1,NA,1,NA
"2539","political","opponent",2,1,NA,1,NA
"2540","radio","station",2,1,NA,1,NA
"2541","council","head",2,2,NA,NA,NA
"2542","Matt","wanksock",2,2,NA,NA,NA
"2543","app","message",2,2,NA,NA,NA
"2544","other","bull",2,2,NA,NA,NA
"2545","shit","people",2,2,NA,NA,NA
"2546","Furlough","➡️",2,2,NA,NA,NA
"2547","➡️","universal",2,2,NA,NA,NA
"2548","police","officers",2,2,NA,NA,NA
"2549","officers","➡️",2,2,NA,NA,NA
"2550","➡️","privatisation",2,2,NA,NA,NA
"2551","force","Tranny",2,2,NA,NA,NA
"2552","Tranny","story",2,2,NA,NA,NA
"2553","story","time",2,2,NA,NA,NA
"2554","time","➡️",2,2,NA,NA,NA
"2555","➡️","hate",2,2,NA,NA,NA
"2556","crime","bill",2,2,NA,NA,NA
"2557","bill","immigrant",2,2,NA,NA,NA
"2558","immigrant","rape",2,2,NA,NA,NA
"2559","murder➡️","extra",2,2,NA,NA,NA
"2560","extra","cctv",2,2,NA,NA,NA
"2561","cctv","facial",2,2,NA,NA,NA
"2562","recognition","curfew",2,2,NA,NA,NA
"2563","home","➡️",2,2,NA,NA,NA
"2564","city","➡️lockdown",2,2,NA,NA,NA
"2565","➡️lockdown","self",2,2,NA,NA,NA
"2566","self","service",2,2,NA,NA,NA
"2567","service","checkout",2,2,NA,NA,NA
"2568","camera","➡️",2,2,NA,NA,NA
"2569","meter","smart",2,2,NA,NA,NA
"2570","smart","motorway",2,2,NA,NA,NA
"2571","motorway","smart",2,2,NA,NA,NA
"2572","smart","meters",2,2,NA,NA,NA
"2573","meters","➡️",2,2,NA,NA,NA
"2574","foot","print",2,2,NA,NA,NA
"2575","smart","phones➡️",2,2,NA,NA,NA
"2576","phones➡️","co2",2,2,NA,NA,NA
"2577","co2","footprint",2,2,NA,NA,NA
"2578","footprint","credit",2,2,NA,NA,NA
"2579","derailment","➡️",2,2,NA,NA,NA
"2580","city","flight",2,2,NA,NA,NA
"2581","flight","delay",2,2,NA,NA,NA
"2582","delay","flight",2,2,NA,NA,NA
"2583","pilot","dying➡️",2,2,NA,NA,NA
"2584","flood","drought",2,2,NA,NA,NA
"2585","weather","wars",2,2,NA,NA,NA
"2586","wars","➡️",2,2,NA,NA,NA
"2587","➡️","destruction",2,2,NA,NA,NA
"2588","nature","fear",2,2,NA,NA,NA
"2589","fear","nature",2,2,NA,NA,NA
"2590","nature","move",2,2,NA,NA,NA
"2591","city","ban",2,2,NA,NA,NA
"2592","petrol","diesel",2,2,NA,NA,NA
"2593","car","➡️restriction",2,2,NA,NA,NA
"2594","movement","Brexit",2,2,NA,NA,NA
"2595","➡️","economy",2,2,NA,NA,NA
